inputId,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,year,semester
346,AAA,1,South West Region,2.0,90-100%,0-35,1,210,0,1,2014,J
347,AAA,1,Scotland,2.0,20-30%,35-55,0,60,0,0,2014,J
348,AAA,1,East Anglian Region,1.0,30-40%,35-55,0,120,1,1,2014,J
349,AAA,1,North Region,1.0,60-70%,0-35,1,120,0,1,2014,J
350,AAA,0,North Western Region,2.0,30-40%,35-55,1,60,1,1,2014,J
351,AAA,0,Scotland,2.0,20-30%,35-55,0,60,0,1,2014,J
352,AAA,1,West Midlands Region,2.0,60-70%,0-35,0,60,0,1,2014,J
353,AAA,0,East Anglian Region,1.0,70-80%,0-35,1,120,0,1,2014,J
354,AAA,0,East Anglian Region,2.0,40-50%,0-35,0,60,1,1,2014,J
355,AAA,0,Wales,2.0,30-40%,0-35,0,60,0,0,2014,J
356,AAA,1,South West Region,3.0,70-80%,55<=,0,60,0,1,2014,J
357,AAA,1,North Region,2.0,10-20%,35-55,0,60,0,1,2014,J
358,AAA,0,South East Region,1.0,30-40%,35-55,0,60,1,1,2014,J
359,AAA,0,East Midlands Region,2.0,70-80%,35-55,0,60,0,1,2014,J
360,AAA,1,London Region,2.0,50-60%,35-55,0,60,0,1,2014,J
361,AAA,1,Wales,1.0,90-100%,0-35,0,60,0,1,2014,J
362,AAA,1,Yorkshire Region,1.0,10-20%,35-55,0,60,0,0,2014,J
363,AAA,1,Yorkshire Region,2.0,70-80%,35-55,1,60,0,1,2014,J
364,AAA,1,East Anglian Region,2.0,30-40%,35-55,0,60,0,1,2014,J
365,AAA,1,East Midlands Region,3.0,10-20%,35-55,0,60,0,1,2014,J
366,AAA,1,South Region,2.0,90-100%,0-35,0,60,0,1,2014,J
367,AAA,1,South West Region,3.0,30-40%,35-55,0,60,0,1,2014,J
368,AAA,1,Scotland,2.0,40-50%,35-55,0,60,0,1,2014,J
369,AAA,1,Yorkshire Region,3.0,50-60%,0-35,0,60,0,1,2014,J
370,AAA,1,South Region,1.0,50-60%,35-55,0,60,0,1,2014,J
371,AAA,0,East Midlands Region,1.0,30-40%,35-55,0,60,0,1,2014,J
372,AAA,1,Yorkshire Region,2.0,90-100%,0-35,1,180,0,1,2014,J
373,AAA,1,West Midlands Region,2.0,40-50%,0-35,0,60,0,1,2014,J
374,AAA,1,Yorkshire Region,2.0,10-20%,0-35,0,60,0,1,2014,J
375,AAA,0,South West Region,1.0,60-70%,0-35,0,60,0,0,2014,J
376,AAA,0,South East Region,2.0,60-70%,0-35,0,60,0,1,2014,J
377,AAA,0,West Midlands Region,2.0,40-50%,0-35,0,60,0,1,2014,J
378,AAA,0,Yorkshire Region,2.0,30-40%,35-55,0,120,0,1,2014,J
379,AAA,1,Wales,2.0,20-30%,35-55,0,60,0,1,2014,J
380,AAA,1,South West Region,2.0,10-20%,35-55,0,60,0,1,2014,J
381,AAA,1,South East Region,1.0,40-50%,0-35,0,60,0,1,2014,J
382,AAA,1,East Anglian Region,2.0,40-50%,35-55,0,60,0,1,2014,J
383,AAA,1,East Anglian Region,1.0,90-100%,35-55,0,60,0,1,2014,J
384,AAA,0,South Region,2.0,30-40%,0-35,0,240,0,1,2014,J
385,AAA,1,East Anglian Region,2.0,30-40%,0-35,1,120,0,0,2014,J
386,AAA,1,East Midlands Region,1.0,70-80%,35-55,0,60,0,1,2014,J
387,AAA,0,East Anglian Region,3.0,50-60%,0-35,0,60,0,1,2014,J
388,AAA,0,East Midlands Region,2.0,70-80%,35-55,0,60,0,0,2014,J
389,AAA,0,East Anglian Region,3.0,50-60%,0-35,0,60,0,1,2014,J
390,AAA,0,West Midlands Region,2.0,20-30%,0-35,0,60,0,1,2014,J
391,AAA,1,East Anglian Region,3.0,70-80%,0-35,0,60,0,1,2014,J
392,AAA,0,East Anglian Region,2.0,40-50%,35-55,0,90,0,1,2014,J
393,AAA,1,Scotland,2.0,0-10%,0-35,0,60,0,1,2014,J
394,AAA,1,Scotland,2.0,70-80%,35-55,0,60,0,1,2014,J
395,AAA,1,Scotland,2.0,30-40%,0-35,0,120,0,0,2014,J
396,AAA,1,East Midlands Region,3.0,90-100%,35-55,0,60,0,1,2014,J
397,AAA,0,Scotland,3.0,30-40%,35-55,0,60,0,1,2014,J
398,AAA,1,South Region,2.0,70-80%,0-35,0,60,0,1,2014,J
399,AAA,1,South East Region,2.0,40-50%,0-35,0,60,0,1,2014,J
400,AAA,0,South West Region,2.0,50-60%,35-55,0,60,0,1,2014,J
401,AAA,1,North Western Region,2.0,10-20%,35-55,0,60,1,1,2014,J
402,AAA,1,Wales,2.0,70-80%,35-55,0,60,0,0,2014,J
403,AAA,1,East Anglian Region,2.0,70-80%,0-35,0,60,0,0,2014,J
404,AAA,1,South Region,3.0,70-80%,55<=,0,60,0,1,2014,J
405,AAA,1,Scotland,2.0,30-40%,35-55,0,60,0,1,2014,J
406,AAA,1,Scotland,2.0,70-80%,35-55,0,120,0,0,2014,J
407,AAA,0,Yorkshire Region,2.0,70-80%,0-35,0,60,0,1,2014,J
408,AAA,1,South West Region,2.0,20-30%,0-35,0,60,0,1,2014,J
409,AAA,1,South East Region,2.0,70-80%,0-35,0,60,0,1,2014,J
410,AAA,0,Ireland,2.0,20-30%,35-55,0,60,0,1,2014,J
411,AAA,0,Scotland,3.0,70-80%,0-35,1,60,0,1,2014,J
412,AAA,0,West Midlands Region,2.0,50-60%,0-35,0,60,0,1,2014,J
413,AAA,1,South Region,2.0,80-90%,0-35,0,60,0,1,2014,J
414,AAA,0,South Region,2.0,90-100%,35-55,0,60,0,1,2014,J
415,AAA,0,London Region,2.0,40-50%,35-55,0,60,0,1,2014,J
416,AAA,1,South West Region,2.0,50-60%,35-55,0,60,0,1,2014,J
417,AAA,1,East Anglian Region,2.0,70-80%,0-35,0,120,0,0,2014,J
418,AAA,1,Scotland,3.0,80-90%,35-55,0,60,0,1,2014,J
419,AAA,1,Yorkshire Region,2.0,0-10%,0-35,0,60,0,1,2014,J
420,AAA,1,Scotland,2.0,90-100%,35-55,0,60,0,1,2014,J
421,AAA,0,West Midlands Region,2.0,30-40%,0-35,0,120,0,1,2014,J
422,AAA,1,Yorkshire Region,2.0,10-20%,35-55,0,60,0,1,2014,J
423,AAA,0,East Anglian Region,2.0,30-40%,0-35,0,60,1,0,2014,J
424,AAA,1,South West Region,1.0,50-60%,0-35,0,60,0,1,2014,J
425,AAA,0,South Region,3.0,90-100%,35-55,1,60,0,1,2014,J
426,AAA,1,Wales,2.0,60-70%,0-35,0,60,0,1,2014,J
427,AAA,1,London Region,3.0,60-70%,0-35,0,60,0,0,2014,J
428,AAA,1,South West Region,2.0,80-90%,0-35,0,60,0,1,2014,J
429,AAA,0,South East Region,2.0,20-30%,0-35,1,60,0,1,2014,J
430,AAA,1,East Midlands Region,2.0,60-70%,35-55,0,60,0,1,2014,J
431,AAA,0,West Midlands Region,3.0,70-80%,0-35,1,60,0,1,2014,J
432,AAA,1,South Region,3.0,90-100%,0-35,0,60,0,1,2014,J
433,AAA,0,East Anglian Region,2.0,20-30%,35-55,0,120,0,1,2014,J
434,AAA,1,East Midlands Region,2.0,80-90%,35-55,0,60,0,1,2014,J
435,AAA,1,South West Region,2.0,30-40%,0-35,0,120,0,1,2014,J
436,AAA,1,East Anglian Region,1.0,80-90%,0-35,0,60,0,1,2014,J
437,AAA,0,East Midlands Region,2.0,10-20%,0-35,0,60,0,1,2014,J
438,AAA,1,South Region,2.0,70-80%,35-55,0,60,0,1,2014,J
439,AAA,0,Wales,2.0,0-10%,0-35,0,60,0,0,2014,J
440,AAA,1,North Western Region,3.0,30-40%,0-35,0,60,0,1,2014,J
441,AAA,1,South Region,1.0,80-90%,0-35,0,120,0,1,2014,J
442,AAA,0,East Anglian Region,3.0,70-80%,35-55,0,60,0,1,2014,J
443,AAA,1,Scotland,3.0,10-20%,0-35,0,60,0,1,2014,J
444,AAA,0,South Region,2.0,40-50%,0-35,0,60,0,1,2014,J
445,AAA,1,London Region,2.0,40-50%,0-35,0,120,0,1,2014,J
446,AAA,1,East Anglian Region,2.0,50-60%,0-35,0,120,1,1,2014,J
447,AAA,1,South Region,1.0,50-60%,0-35,0,60,0,1,2014,J
448,AAA,1,Scotland,2.0,70-80%,0-35,0,60,0,1,2014,J
449,AAA,1,East Anglian Region,3.0,90-100%,55<=,0,60,0,1,2014,J
450,AAA,1,Scotland,3.0,20-30%,0-35,0,120,0,1,2014,J
451,AAA,0,East Anglian Region,1.0,90-100%,35-55,0,60,0,1,2014,J
452,AAA,1,Scotland,3.0,50-60%,35-55,0,60,0,0,2014,J
453,AAA,0,South West Region,2.0,10-20%,35-55,0,300,0,0,2014,J
454,AAA,1,Scotland,2.0,0-10%,0-35,1,90,0,1,2014,J
455,AAA,1,South Region,3.0,90-100%,35-55,0,60,0,1,2014,J
456,AAA,0,South Region,1.0,60-70%,0-35,0,120,1,0,2014,J
457,AAA,0,South Region,1.0,40-50%,0-35,0,180,1,0,2014,J
458,AAA,0,South West Region,2.0,70-80%,0-35,0,120,0,1,2014,J
459,AAA,0,East Midlands Region,3.0,70-80%,0-35,0,60,0,1,2014,J
460,AAA,1,South East Region,1.0,60-70%,35-55,0,60,0,1,2014,J
461,AAA,0,London Region,2.0,20-30%,0-35,0,60,0,1,2014,J
462,AAA,1,West Midlands Region,2.0,90-100%,0-35,0,180,0,1,2014,J
463,AAA,0,East Anglian Region,2.0,60-70%,0-35,0,60,1,1,2014,J
464,AAA,0,North Western Region,1.0,80-90%,35-55,0,60,0,1,2014,J
465,AAA,0,South East Region,2.0,90-100%,0-35,0,60,0,1,2014,J
466,AAA,1,South West Region,2.0,80-90%,35-55,0,60,0,1,2014,J
467,AAA,1,South East Region,3.0,70-80%,55<=,0,60,0,1,2014,J
468,AAA,1,South East Region,3.0,80-90%,35-55,0,60,0,1,2014,J
469,AAA,1,East Anglian Region,2.0,30-40%,0-35,0,120,0,1,2014,J
470,AAA,0,North Western Region,2.0,0-10%,35-55,0,60,0,1,2014,J
471,AAA,1,Ireland,2.0,40-50%,0-35,0,60,0,1,2014,J
472,AAA,1,West Midlands Region,3.0,0-10%,35-55,1,60,0,0,2014,J
473,AAA,1,Ireland,2.0,70-80%,0-35,0,90,0,0,2014,J
474,AAA,0,North Region,2.0,50-60%,0-35,0,60,0,1,2014,J
475,AAA,1,London Region,3.0,10-20%,0-35,0,120,0,1,2014,J
476,AAA,1,East Anglian Region,2.0,90-100%,0-35,0,150,0,0,2014,J
477,AAA,1,South East Region,2.0,60-70%,35-55,0,60,0,1,2014,J
478,AAA,0,South West Region,3.0,70-80%,0-35,0,120,0,1,2014,J
479,AAA,1,South West Region,3.0,20-30%,0-35,0,60,0,1,2014,J
480,AAA,1,South West Region,2.0,70-80%,0-35,0,120,0,1,2014,J
481,AAA,1,Ireland,2.0,70-80%,0-35,0,60,0,1,2014,J
482,AAA,1,West Midlands Region,1.0,50-60%,0-35,0,120,0,0,2014,J
483,AAA,0,East Anglian Region,3.0,20-30%,35-55,1,120,0,1,2014,J
484,AAA,1,Wales,2.0,0-10%,0-35,0,120,0,1,2014,J
485,AAA,1,East Midlands Region,2.0,20-30%,0-35,0,180,0,0,2014,J
486,AAA,0,Yorkshire Region,2.0,30-40%,0-35,0,120,0,1,2014,J
487,AAA,0,South West Region,2.0,90-100%,0-35,0,120,0,1,2014,J
488,AAA,0,East Anglian Region,3.0,70-80%,0-35,0,120,0,1,2014,J
489,AAA,1,South West Region,2.0,80-90%,35-55,0,60,0,1,2014,J
490,AAA,1,South East Region,2.0,70-80%,0-35,0,120,0,1,2014,J
491,AAA,0,Yorkshire Region,2.0,30-40%,0-35,0,60,0,1,2014,J
492,AAA,0,Scotland,3.0,90-100%,0-35,0,60,0,1,2014,J
493,AAA,1,West Midlands Region,3.0,70-80%,0-35,0,120,0,1,2014,J
494,AAA,1,South West Region,1.0,90-100%,35-55,0,120,0,0,2014,J
495,AAA,1,South Region,3.0,90-100%,0-35,0,60,0,1,2014,J
496,AAA,0,Scotland,3.0,10-20%,0-35,0,120,0,0,2014,J
497,AAA,1,London Region,2.0,60-70%,35-55,0,120,0,1,2014,J
498,AAA,1,London Region,3.0,80-90%,0-35,0,60,0,1,2014,J
499,AAA,0,East Midlands Region,3.0,60-70%,35-55,0,60,0,1,2014,J
500,AAA,1,Wales,2.0,70-80%,0-35,0,120,0,1,2014,J
501,AAA,0,West Midlands Region,3.0,40-50%,0-35,0,120,0,1,2014,J
502,AAA,1,Yorkshire Region,3.0,20-30%,0-35,0,60,0,1,2014,J
503,AAA,0,East Anglian Region,3.0,70-80%,35-55,0,180,0,0,2014,J
504,AAA,0,Scotland,3.0,70-80%,0-35,0,120,0,1,2014,J
505,AAA,0,Scotland,3.0,50-60%,0-35,0,90,0,1,2014,J
506,AAA,1,East Anglian Region,2.0,0-10%,0-35,0,120,0,1,2014,J
507,AAA,1,South Region,3.0,30-40%,0-35,0,120,0,1,2014,J
508,AAA,0,South Region,3.0,90-100%,0-35,0,60,0,1,2014,J
509,AAA,1,North Region,2.0,60-70%,0-35,0,120,0,1,2014,J
510,AAA,1,South East Region,3.0,70-80%,0-35,0,60,0,1,2014,J
511,AAA,1,Wales,2.0,80-90%,0-35,0,60,0,0,2014,J
512,AAA,1,Yorkshire Region,3.0,20-30%,0-35,0,120,0,1,2014,J
513,AAA,1,South West Region,2.0,60-70%,55<=,0,60,0,0,2014,J
514,AAA,0,South Region,2.0,90-100%,55<=,0,60,0,1,2014,J
515,AAA,1,Wales,1.0,0-10%,35-55,0,60,0,1,2014,J
516,AAA,0,South Region,2.0,30-40%,35-55,0,60,0,1,2014,J
517,AAA,1,South West Region,3.0,80-90%,35-55,0,60,0,1,2014,J
518,AAA,1,London Region,3.0,80-90%,55<=,0,60,0,1,2014,J
519,AAA,1,Yorkshire Region,2.0,20-30%,35-55,1,60,0,1,2014,J
520,AAA,1,East Midlands Region,2.0,60-70%,35-55,0,60,0,1,2014,J
521,AAA,0,East Anglian Region,1.0,40-50%,35-55,1,60,1,1,2014,J
522,AAA,0,West Midlands Region,2.0,40-50%,35-55,0,60,0,1,2014,J
523,AAA,1,Wales,2.0,50-60%,35-55,0,60,0,1,2014,J
524,AAA,0,East Midlands Region,2.0,60-70%,35-55,0,60,0,1,2014,J
525,AAA,0,East Midlands Region,2.0,70-80%,35-55,0,60,0,1,2014,J
526,AAA,1,South East Region,2.0,60-70%,35-55,0,60,0,1,2014,J
527,AAA,1,South Region,2.0,80-90%,35-55,0,60,0,1,2014,J
528,AAA,1,South East Region,1.0,50-60%,35-55,0,90,0,1,2014,J
529,AAA,0,North Western Region,2.0,30-40%,35-55,0,60,0,1,2014,J
530,AAA,1,London Region,2.0,90-100%,35-55,0,60,0,1,2014,J
531,AAA,1,Scotland,2.0,60-70%,35-55,0,60,0,1,2014,J
532,AAA,0,Scotland,3.0,20-30%,35-55,0,120,0,0,2014,J
533,AAA,1,London Region,1.0,30-40%,35-55,0,60,0,1,2014,J
534,AAA,0,South East Region,2.0,40-50%,35-55,0,60,0,1,2014,J
535,AAA,0,South Region,2.0,70-80%,35-55,0,60,1,1,2014,J
536,AAA,1,West Midlands Region,1.0,0-10%,35-55,1,120,0,1,2014,J
537,AAA,1,South East Region,1.0,40-50%,35-55,0,60,0,1,2014,J
538,AAA,0,Scotland,2.0,80-90%,0-35,0,60,0,1,2014,J
539,AAA,1,North Western Region,3.0,40-50%,35-55,0,120,0,0,2014,J
540,AAA,1,London Region,1.0,50-60%,35-55,0,60,0,1,2014,J
541,AAA,0,London Region,1.0,30-40%,35-55,1,60,0,0,2014,J
542,AAA,0,North Region,3.0,40-50%,35-55,0,60,0,1,2014,J
543,AAA,1,Scotland,2.0,70-80%,35-55,0,60,0,1,2014,J
544,AAA,1,London Region,2.0,50-60%,35-55,1,60,0,1,2014,J
545,AAA,0,East Midlands Region,1.0,40-50%,35-55,0,90,0,1,2014,J
546,AAA,0,South West Region,1.0,10-20%,0-35,0,60,0,1,2014,J
547,AAA,0,West Midlands Region,1.0,50-60%,0-35,0,120,0,0,2014,J
548,AAA,1,South West Region,1.0,20-30%,35-55,0,60,0,1,2014,J
549,AAA,1,North Western Region,2.0,20-30%,35-55,0,60,0,1,2014,J
550,AAA,0,West Midlands Region,2.0,70-80%,35-55,0,60,0,1,2014,J
551,AAA,0,West Midlands Region,2.0,70-80%,35-55,0,60,0,1,2014,J
552,AAA,1,Wales,2.0,90-100%,35-55,1,60,0,1,2014,J
553,AAA,1,London Region,1.0,40-50%,35-55,0,60,0,1,2014,J
554,AAA,1,East Midlands Region,2.0,80-90%,35-55,0,120,0,1,2014,J
555,AAA,0,East Anglian Region,2.0,70-80%,0-35,1,60,0,1,2014,J
556,AAA,0,North Western Region,2.0,0-10%,0-35,0,60,0,1,2014,J
557,AAA,1,London Region,2.0,40-50%,35-55,0,60,0,1,2014,J
558,AAA,0,East Anglian Region,2.0,60-70%,35-55,0,60,1,1,2014,J
559,AAA,0,East Midlands Region,1.0,20-30%,35-55,0,60,0,1,2014,J
560,AAA,1,East Anglian Region,1.0,70-80%,35-55,0,60,0,1,2014,J
561,AAA,0,South West Region,1.0,40-50%,35-55,0,60,0,0,2014,J
562,AAA,1,Scotland,3.0,40-50%,0-35,0,60,0,1,2014,J
563,AAA,1,London Region,2.0,10-20%,35-55,1,60,1,0,2014,J
564,AAA,0,East Anglian Region,3.0,70-80%,35-55,0,60,0,1,2014,J
565,AAA,1,North Western Region,2.0,10-20%,0-35,0,60,0,1,2014,J
566,AAA,0,South Region,2.0,90-100%,0-35,0,60,0,0,2014,J
567,AAA,1,West Midlands Region,3.0,0-10%,0-35,0,60,0,1,2014,J
568,AAA,0,Scotland,3.0,50-60%,55<=,1,60,0,0,2014,J
569,AAA,0,South East Region,2.0,80-90%,35-55,0,60,0,1,2014,J
570,AAA,1,Yorkshire Region,3.0,70-80%,0-35,0,60,0,1,2014,J
571,AAA,0,North Western Region,2.0,70-80%,0-35,0,120,0,1,2014,J
572,AAA,1,West Midlands Region,2.0,80-90%,0-35,0,90,0,1,2014,J
573,AAA,1,West Midlands Region,2.0,50-60%,35-55,0,60,0,1,2014,J
574,AAA,0,East Anglian Region,1.0,90-100%,35-55,0,60,0,1,2014,J
575,AAA,0,South Region,2.0,50-60%,35-55,0,60,1,1,2014,J
576,AAA,0,South West Region,2.0,60-70%,35-55,0,60,0,1,2014,J
577,AAA,0,South East Region,2.0,80-90%,0-35,0,60,0,1,2014,J
578,AAA,1,South Region,2.0,90-100%,0-35,1,60,0,1,2014,J
579,AAA,0,South West Region,3.0,60-70%,35-55,0,60,0,0,2014,J
580,AAA,1,North Western Region,2.0,70-80%,35-55,1,60,0,0,2014,J
581,AAA,1,North Region,1.0,20-30%,35-55,0,120,0,1,2014,J
582,AAA,0,East Anglian Region,1.0,40-50%,35-55,0,60,0,1,2014,J
583,AAA,0,East Anglian Region,2.0,80-90%,0-35,0,120,0,1,2014,J
584,AAA,0,East Midlands Region,1.0,60-70%,35-55,0,60,0,0,2014,J
585,AAA,1,South West Region,2.0,50-60%,55<=,0,60,0,1,2014,J
586,AAA,1,West Midlands Region,3.0,70-80%,35-55,0,60,0,1,2014,J
587,AAA,0,North Western Region,1.0,20-30%,35-55,0,120,0,0,2014,J
588,AAA,1,North Region,2.0,60-70%,0-35,0,60,0,0,2014,J
589,AAA,0,London Region,2.0,80-90%,0-35,0,60,0,0,2014,J
590,AAA,1,South West Region,2.0,50-60%,35-55,0,60,0,1,2014,J
591,AAA,0,Yorkshire Region,2.0,20-30%,35-55,0,90,0,1,2014,J
592,AAA,0,East Midlands Region,1.0,80-90%,35-55,0,60,0,1,2014,J
593,AAA,0,South East Region,2.0,20-30%,35-55,0,60,0,1,2014,J
594,AAA,1,West Midlands Region,1.0,50-60%,35-55,0,60,0,1,2014,J
595,AAA,0,East Anglian Region,1.0,90-100%,35-55,1,60,0,1,2014,J
596,AAA,1,North Western Region,2.0,10-20%,35-55,0,90,0,1,2014,J
597,AAA,1,Scotland,3.0,90-100%,55<=,0,60,0,1,2014,J
598,AAA,1,Yorkshire Region,1.0,40-50%,35-55,0,60,0,1,2014,J
599,AAA,1,North Western Region,1.0,0-10%,35-55,0,120,0,1,2014,J
600,AAA,0,South Region,2.0,70-80%,35-55,0,180,1,0,2014,J
601,BBB,0,East Anglian Region,1.0,20-30%,0-35,2,60,0,0,2013,B
602,BBB,0,East Anglian Region,1.0,20-30%,0-35,0,120,0,1,2013,B
603,BBB,1,South Region,1.0,60-70%,0-35,0,120,0,0,2013,B
604,BBB,1,North Region,2.0,30-40%,35-55,0,60,0,1,2013,B
605,BBB,0,Ireland,2.0,0-10%,35-55,2,120,0,1,2013,B
606,BBB,1,Scotland,2.0,70-80%,35-55,0,120,1,0,2013,B
607,BBB,0,London Region,2.0,50-60%,0-35,0,60,0,1,2013,B
608,BBB,0,East Anglian Region,1.0,30-40%,0-35,0,60,0,0,2013,B
609,BBB,0,Scotland,1.0,50-60%,0-35,0,120,0,1,2013,B
610,BBB,0,Scotland,1.0,0-10%,0-35,0,60,1,0,2013,B
611,BBB,0,West Midlands Region,2.0,40-50%,0-35,2,90,0,0,2013,B
612,BBB,0,North Western Region,2.0,20-30%,0-35,0,60,0,0,2013,B
613,BBB,0,South East Region,3.0,70-80%,35-55,0,240,0,1,2013,B
614,BBB,0,North Western Region,2.0,50-60%,0-35,1,150,0,0,2013,B
615,BBB,0,North Region,1.0,40-50%,0-35,0,90,0,1,2013,B
616,BBB,0,North Western Region,1.0,0-10%,0-35,0,180,0,1,2013,B
617,BBB,0,East Anglian Region,1.0,60-70%,35-55,0,60,0,1,2013,B
618,BBB,0,East Anglian Region,1.0,40-50%,0-35,0,60,0,0,2013,B
619,BBB,0,London Region,1.0,20-30%,35-55,4,120,1,0,2013,B
620,BBB,0,Wales,1.0,20-30%,0-35,0,180,0,1,2013,B
621,BBB,0,East Anglian Region,1.0,50-60%,0-35,0,60,0,1,2013,B
622,BBB,0,London Region,3.0,10-20%,35-55,0,60,0,1,2013,B
623,BBB,1,Wales,2.0,50-60%,0-35,0,120,0,1,2013,B
624,BBB,0,North Western Region,2.0,60-70%,35-55,0,60,0,1,2013,B
625,BBB,1,East Midlands Region,2.0,30-40%,35-55,0,75,0,1,2013,B
626,BBB,0,Yorkshire Region,2.0,40-50%,35-55,0,60,0,1,2013,B
627,BBB,0,East Anglian Region,2.0,20-30%,0-35,0,60,0,1,2013,B
628,BBB,0,Wales,3.0,10-20%,35-55,0,120,0,1,2013,B
629,BBB,0,East Anglian Region,1.0,10-20%,0-35,3,135,0,1,2013,B
630,BBB,0,South Region,1.0,80-90%,0-35,1,60,0,0,2013,B
631,BBB,0,North Region,2.0,20-30%,0-35,0,60,0,1,2013,B
632,BBB,0,Scotland,3.0,30-40%,35-55,0,60,0,1,2013,B
633,BBB,0,South East Region,1.0,90-100%,35-55,0,120,0,1,2013,B
634,BBB,0,South Region,1.0,30-40%,35-55,0,120,1,1,2013,B
635,BBB,0,Ireland,2.0,70-80%,0-35,0,60,0,1,2013,B
636,BBB,0,Wales,3.0,60-70%,0-35,0,120,0,1,2013,B
637,BBB,0,East Anglian Region,2.0,40-50%,0-35,0,60,0,1,2013,B
638,BBB,0,Scotland,3.0,20-30%,35-55,0,60,0,1,2013,B
639,BBB,1,London Region,2.0,40-50%,35-55,0,60,0,0,2013,B
640,BBB,0,London Region,1.0,30-40%,35-55,0,70,1,0,2013,B
641,BBB,0,Wales,1.0,20-30%,0-35,2,120,0,0,2013,B
642,BBB,0,East Anglian Region,2.0,70-80%,35-55,0,60,1,1,2013,B
643,BBB,0,Scotland,2.0,10-20%,35-55,1,60,0,1,2013,B
644,BBB,0,West Midlands Region,1.0,0-10%,0-35,2,60,1,0,2013,B
645,BBB,0,Yorkshire Region,3.0,50-60%,35-55,0,60,0,1,2013,B
646,BBB,0,Wales,1.0,30-40%,0-35,0,60,0,0,2013,B
647,BBB,0,Scotland,1.0,0-10%,35-55,0,70,0,0,2013,B
648,BBB,0,East Anglian Region,1.0,30-40%,35-55,0,60,0,0,2013,B
649,BBB,0,London Region,2.0,50-60%,0-35,0,120,1,1,2013,B
650,BBB,1,East Midlands Region,2.0,20-30%,0-35,0,60,0,1,2013,B
651,BBB,1,South West Region,2.0,30-40%,0-35,0,60,0,0,2013,B
652,BBB,0,East Midlands Region,2.0,90-100%,0-35,0,60,1,1,2013,B
653,BBB,0,North Western Region,1.0,10-20%,35-55,0,60,0,1,2013,B
654,BBB,0,South West Region,1.0,40-50%,35-55,1,120,0,1,2013,B
655,BBB,0,South East Region,1.0,70-80%,0-35,0,60,0,1,2013,B
656,BBB,0,Yorkshire Region,2.0,50-60%,0-35,0,60,0,0,2013,B
657,BBB,0,North Western Region,3.0,50-60%,0-35,0,60,0,1,2013,B
658,BBB,0,London Region,2.0,40-50%,35-55,0,60,0,1,2013,B
659,BBB,0,North Western Region,1.0,0-10%,0-35,1,60,0,0,2013,B
660,BBB,1,Wales,2.0,50-60%,35-55,0,60,0,1,2013,B
661,BBB,0,West Midlands Region,1.0,60-70%,0-35,2,120,0,0,2013,B
662,BBB,0,London Region,2.0,10-20%,0-35,0,60,0,0,2013,B
663,BBB,0,North Western Region,1.0,40-50%,0-35,1,60,0,0,2013,B
664,BBB,0,East Anglian Region,1.0,0-10%,35-55,2,120,0,1,2013,B
665,BBB,0,South West Region,2.0,80-90%,35-55,1,225,1,0,2013,B
666,BBB,0,Scotland,1.0,30-40%,35-55,2,60,0,1,2013,B
667,BBB,0,Yorkshire Region,3.0,40-50%,35-55,1,60,0,0,2013,B
668,BBB,0,Yorkshire Region,1.0,0-10%,0-35,2,60,0,0,2013,B
669,BBB,0,North Western Region,1.0,10-20%,35-55,1,120,1,0,2013,B
670,BBB,1,South East Region,1.0,50-60%,0-35,0,120,0,1,2013,B
671,BBB,1,Wales,2.0,70-80%,35-55,0,120,0,1,2013,B
672,BBB,0,Wales,1.0,10-20%,35-55,0,60,1,1,2013,B
673,BBB,0,London Region,3.0,30-40%,35-55,0,60,0,1,2013,B
674,BBB,1,Yorkshire Region,1.0,50-60%,35-55,0,60,0,1,2013,B
675,BBB,0,Scotland,3.0,40-50%,0-35,0,60,0,1,2013,B
676,BBB,0,London Region,3.0,0-10%,0-35,1,60,0,0,2013,B
677,BBB,0,South West Region,2.0,60-70%,0-35,1,120,0,0,2013,B
678,BBB,0,West Midlands Region,1.0,70-80%,0-35,0,60,0,1,2013,B
679,BBB,0,East Anglian Region,2.0,20-30%,0-35,0,180,1,0,2013,B
680,BBB,0,London Region,2.0,0-10%,0-35,0,120,0,1,2013,B
681,BBB,0,Scotland,1.0,10-20%,35-55,1,60,0,0,2013,B
682,BBB,1,Wales,2.0,70-80%,35-55,0,60,0,0,2013,B
683,BBB,0,South East Region,2.0,40-50%,0-35,0,60,0,1,2013,B
684,BBB,0,East Anglian Region,2.0,90-100%,0-35,0,60,0,1,2013,B
685,BBB,0,West Midlands Region,1.0,20-30%,0-35,0,60,0,1,2013,B
686,BBB,0,Wales,1.0,80-90%,0-35,0,60,0,1,2013,B
687,BBB,0,North Western Region,1.0,40-50%,0-35,1,60,1,0,2013,B
688,BBB,1,North Region,2.0,0-10%,0-35,0,60,0,0,2013,B
689,BBB,0,North Western Region,2.0,20-30%,0-35,1,60,0,0,2013,B
690,BBB,0,North Western Region,1.0,10-20%,35-55,1,60,0,0,2013,B
691,BBB,1,South East Region,1.0,70-80%,0-35,0,60,0,0,2013,B
692,BBB,0,Yorkshire Region,2.0,50-60%,0-35,0,60,0,1,2013,B
693,BBB,0,East Midlands Region,2.0,20-30%,35-55,0,60,0,1,2013,B
694,BBB,0,Scotland,1.0,10-20%,0-35,0,60,0,1,2013,B
