inputId,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
272,7.0,4.0,32.0,3.7,0.43,-0.35,1.0,3.0,0.0,1.0,4.0,0.0
273,4.0,6.0,36.0,3.2,-0.2,0.28,1.0,4.0,1.0,1.0,4.0,1.0
274,2.0,3.0,40.0,2.5,-0.78,-0.78,1.0,1.0,1.0,0.0,4.0,1.0
275,5.0,7.0,33.0,3.2,-0.15,0.33,1.0,4.0,1.0,1.0,4.0,1.0
276,7.0,6.0,40.0,1.7,0.52,0.11,1.0,4.0,1.0,1.0,1.0,1.0
277,6.0,6.0,35.0,2.7,0.12,0.1,1.0,3.0,0.0,1.0,2.0,1.0
278,10.0,10.0,29.0,3.3,1.48,1.4,1.0,4.0,0.0,1.0,3.0,1.0
279,3.0,5.0,42.0,3.4,-0.52,-0.03,1.0,4.0,1.0,1.0,5.0,1.0
280,3.0,2.0,40.0,3.4,-0.76,-0.95,1.0,4.0,1.0,1.0,6.0,0.0
281,9.0,9.0,38.0,2.9,0.99,0.98,1.0,3.0,1.0,1.0,3.0,1.0
282,6.0,7.0,45.0,3.2,0.19,0.34,1.0,4.0,1.0,1.0,4.0,1.0
283,10.0,9.0,39.0,3.7,1.74,1.12,1.0,4.0,0.0,1.0,3.0,1.0
284,3.0,3.0,39.0,2.6,-0.55,-0.71,1.0,3.0,0.0,1.0,3.0,1.0
285,9.0,9.0,35.0,3.8,1.26,1.16,1.0,4.0,0.0,1.0,3.0,1.0
286,1.0,1.0,31.0,3.2,-1.18,-1.87,1.0,4.0,1.0,1.0,3.0,0.0
287,2.0,2.0,37.0,3.2,-0.89,-0.89,1.0,3.0,0.0,1.0,4.0,1.0
288,9.0,5.0,45.0,3.5,0.94,-0.08,1.0,3.0,1.0,1.0,5.0,1.0
289,1.0,1.0,19.0,3.0,-2.02,-2.31,1.0,1.0,0.0,0.0,3.0,0.0
290,1.0,1.0,40.0,3.1,-1.58,-2.05,1.0,4.0,1.0,1.0,3.0,1.0
291,5.0,2.0,41.0,3.4,-0.05,-1.18,1.0,3.0,1.0,1.0,3.0,1.0
292,3.0,3.0,26.5,2.8,-0.67,-0.69,2.0,2.0,1.0,1.0,5.0,1.0
293,5.0,6.0,41.0,3.8,0.04,0.25,1.0,4.0,0.0,1.0,6.0,1.0
294,2.0,4.0,40.0,3.8,-0.98,-0.46,1.0,3.0,0.0,1.0,4.0,1.0
295,1.0,1.0,29.0,3.1,-1.19,-1.39,1.0,3.0,0.0,0.0,2.0,1.0
296,8.0,7.0,41.0,3.4,0.85,0.52,1.0,4.0,0.0,1.0,6.0,1.0
297,7.0,6.0,33.0,3.9,0.46,0.07,1.0,4.0,0.0,1.0,3.0,1.0
298,4.0,3.0,31.0,3.5,-0.37,-0.75,1.0,4.0,1.0,1.0,3.0,1.0
299,9.0,10.0,38.0,3.0,1.1,1.44,1.0,4.0,0.0,1.0,4.0,1.0
300,8.0,8.0,44.0,3.3,0.67,0.76,1.0,3.0,1.0,1.0,6.0,1.0
301,5.0,5.0,37.0,3.3,-0.09,-0.04,1.0,3.0,0.0,1.0,4.0,1.0
302,10.0,10.0,47.0,3.8,1.98,1.65,1.0,4.0,1.0,1.0,4.0,1.0
303,5.0,5.0,26.0,2.6,-0.05,-0.32,2.0,3.0,0.0,1.0,2.0,1.0
304,9.0,8.0,35.5,3.9,1.03,0.64,1.0,3.0,1.0,1.0,4.0,1.0
305,10.0,10.0,41.0,3.4,1.9,1.85,1.0,4.0,1.0,1.0,4.0,1.0
306,2.0,2.0,43.0,2.5,-0.87,-1.01,1.0,3.0,0.0,1.0,4.0,1.0
307,1.0,3.0,39.0,3.7,-1.58,-0.88,1.0,3.0,0.0,1.0,3.0,1.0
308,4.0,7.0,46.0,3.3,-0.29,0.26,1.0,4.0,1.0,1.0,3.0,1.0
309,10.0,10.0,31.0,3.1,1.84,1.65,2.0,4.0,1.0,1.0,3.0,1.0
310,8.0,7.0,34.0,3.2,0.75,0.47,1.0,3.0,1.0,1.0,3.0,1.0
311,8.0,9.0,34.0,2.7,0.72,1.03,1.0,3.0,1.0,1.0,2.0,1.0
312,2.0,2.0,35.0,3.2,-0.9,-0.97,1.0,3.0,1.0,1.0,2.0,1.0
313,6.0,6.0,32.5,3.4,0.29,0.27,1.0,3.0,1.0,1.0,4.0,1.0
314,10.0,10.0,33.0,3.3,1.83,2.14,1.0,4.0,0.0,1.0,4.0,1.0
315,3.0,6.0,37.0,3.1,-0.44,-0.02,2.0,4.0,1.0,1.0,2.0,1.0
316,8.0,6.0,40.0,3.4,0.73,0.07,2.0,2.0,1.0,1.0,5.0,1.0
317,10.0,10.0,42.0,3.5,2.42,3.12,1.0,4.0,1.0,1.0,4.0,1.0
318,10.0,10.0,36.0,2.9,2.15,1.85,1.0,4.0,1.0,1.0,2.0,1.0
319,4.0,3.0,36.0,3.9,-0.24,-0.6,2.0,3.0,1.0,1.0,5.0,1.0
320,5.0,6.0,33.5,2.9,0.0,0.11,1.0,3.0,0.0,1.0,3.0,1.0
321,3.0,3.0,33.0,3.9,-0.48,-0.68,1.0,3.0,1.0,1.0,5.0,0.0
322,7.0,8.0,40.0,3.5,0.46,0.76,1.0,4.0,1.0,1.0,4.0,1.0
323,3.0,3.0,40.0,3.8,-0.49,-0.51,1.0,4.0,0.0,1.0,6.0,1.0
324,3.0,2.0,37.0,2.9,-0.53,-1.09,1.0,4.0,0.0,1.0,3.0,1.0
325,1.0,3.0,37.0,3.4,-1.18,-0.79,1.0,2.0,0.0,1.0,4.0,1.0
326,10.0,10.0,40.0,3.4,1.85,1.52,1.0,4.0,1.0,1.0,3.0,1.0
327,5.0,3.0,30.5,3.4,-0.1,-0.86,1.0,3.0,1.0,1.0,2.0,1.0
328,8.0,8.0,37.0,3.4,0.67,0.55,1.0,2.0,1.0,1.0,3.0,1.0
329,4.0,5.0,42.0,3.0,-0.4,-0.12,1.0,4.0,1.0,1.0,4.0,1.0
330,9.0,7.0,34.0,3.3,1.15,0.42,2.0,3.0,1.0,1.0,3.0,1.0
331,4.0,6.0,32.0,3.5,-0.41,0.14,1.0,3.0,1.0,1.0,4.0,1.0
332,1.0,1.0,26.0,3.2,-1.23,-1.68,1.0,3.0,0.0,1.0,3.0,0.0
333,2.0,1.0,30.0,3.3,-0.92,-1.42,1.0,4.0,0.0,0.0,4.0,0.0
334,2.0,3.0,45.0,3.5,-1.14,-0.79,1.0,5.0,1.0,1.0,5.0,1.0
335,3.0,3.0,30.0,3.8,-0.63,-0.72,1.0,2.0,1.0,0.0,4.0,1.0
336,7.0,8.0,38.0,3.8,0.54,0.68,1.0,4.0,0.0,1.0,4.0,1.0
337,9.0,7.0,34.0,3.7,1.02,0.52,1.0,3.0,0.0,1.0,5.0,1.0
338,5.0,7.0,45.0,3.4,-0.03,0.48,1.0,5.0,0.0,1.0,4.0,1.0
339,5.0,6.0,40.0,2.9,0.04,0.02,1.0,4.0,1.0,1.0,4.0,1.0
340,8.0,7.0,45.0,3.4,0.62,0.36,1.0,4.0,1.0,1.0,4.0,1.0
341,2.0,1.0,37.0,3.0,-0.8,-1.35,1.0,4.0,1.0,1.0,4.0,1.0
342,2.0,2.0,31.0,3.2,-1.04,-1.08,1.0,4.0,1.0,1.0,2.0,1.0
343,7.0,9.0,48.0,3.5,0.4,0.87,1.0,4.0,0.0,1.0,5.0,1.0
344,1.0,1.0,25.5,3.0,-2.11,-1.92,1.0,4.0,1.0,0.0,4.0,1.0
345,9.0,9.0,40.0,2.5,1.1,1.1,1.0,3.0,1.0,1.0,3.0,1.0
346,8.0,8.0,40.0,3.4,0.72,0.63,1.0,4.0,1.0,1.0,3.0,1.0
347,6.0,7.0,41.0,3.4,0.33,0.44,1.0,4.0,0.0,1.0,4.0,1.0
348,1.0,2.0,33.5,2.9,-1.43,-0.91,1.0,3.0,0.0,1.0,3.0,0.0
349,9.0,8.0,41.0,3.1,1.02,0.8,1.0,2.0,1.0,1.0,4.0,1.0
350,5.0,5.0,40.0,3.1,0.0,-0.22,1.0,4.0,1.0,1.0,4.0,1.0
351,5.0,7.0,36.0,3.1,0.0,0.5,1.0,4.0,0.0,1.0,3.0,1.0
352,6.0,7.0,36.0,3.6,0.3,0.53,1.0,3.0,0.0,1.0,3.0,1.0
353,2.0,2.0,45.0,3.9,-0.84,-1.02,1.0,3.0,1.0,1.0,5.0,1.0
354,6.0,8.0,39.0,3.6,0.16,0.78,2.0,3.0,0.0,1.0,4.0,1.0
355,10.0,6.0,35.0,3.7,1.93,0.2,2.0,3.0,1.0,1.0,4.0,1.0
356,1.0,1.0,37.0,3.3,-1.76,-1.44,1.0,3.0,0.0,1.0,4.0,1.0
357,1.0,1.0,36.0,2.9,-1.39,-1.78,1.0,3.0,0.0,1.0,4.0,1.0
358,9.0,9.0,41.0,2.8,1.26,0.89,1.0,3.0,1.0,1.0,5.0,1.0
359,10.0,10.0,46.0,3.7,2.18,2.43,1.0,2.0,0.0,1.0,2.0,1.0
360,8.0,8.0,47.0,3.1,0.69,0.66,1.0,1.0,1.0,1.0,4.0,1.0
361,2.0,5.0,46.0,3.9,-1.15,-0.23,1.0,4.0,0.0,1.0,5.0,1.0
362,4.0,4.0,36.0,2.9,-0.43,-0.52,1.0,3.0,1.0,1.0,2.0,1.0
363,2.0,2.0,33.0,3.5,-0.95,-1.09,1.0,4.0,1.0,1.0,4.0,0.0
364,5.0,4.0,37.0,3.1,-0.13,-0.41,1.0,4.0,1.0,1.0,3.0,0.0
365,5.0,4.0,29.0,3.0,-0.04,-0.32,1.0,4.0,1.0,0.0,3.0,1.0
366,2.0,3.0,36.0,3.2,-0.97,-0.56,1.0,3.0,1.0,1.0,5.0,1.0
367,5.0,4.0,42.0,3.5,0.03,-0.42,1.0,4.0,1.0,1.0,6.0,1.0
368,10.0,9.0,41.0,2.8,1.54,1.27,1.0,3.0,1.0,1.0,4.0,1.0
369,7.0,7.0,47.0,3.9,0.34,0.49,2.0,2.0,0.0,1.0,4.0,1.0
370,7.0,7.0,44.0,3.4,0.48,0.55,1.0,5.0,0.0,1.0,4.0,1.0
371,7.0,5.0,40.5,3.7,0.4,-0.2,1.0,3.0,1.0,1.0,5.0,1.0
372,2.0,3.0,29.0,2.8,-0.78,-0.77,1.0,2.0,0.0,1.0,3.0,1.0
373,1.0,1.0,36.0,2.2,-1.57,-1.61,1.0,3.0,0.0,0.0,5.0,1.0
374,5.0,5.0,39.0,3.5,-0.11,-0.12,1.0,2.0,1.0,1.0,4.0,0.0
375,4.0,1.0,39.0,3.8,-0.32,-1.32,1.0,3.0,1.0,1.0,3.0,1.0
376,4.0,6.0,35.0,3.9,-0.28,0.11,1.0,3.0,0.0,1.0,4.0,1.0
377,1.0,1.0,33.0,3.1,-1.92,-1.5,1.0,3.0,1.0,0.0,3.0,0.0
378,9.0,10.0,37.0,3.4,1.25,1.53,1.0,4.0,1.0,1.0,4.0,1.0
379,8.0,7.0,39.0,3.8,0.89,0.55,1.0,4.0,1.0,1.0,4.0,1.0
380,8.0,8.0,41.0,2.8,0.84,0.84,1.0,4.0,1.0,1.0,3.0,1.0
381,8.0,7.0,28.5,3.5,0.79,0.27,1.0,3.0,0.0,1.0,2.0,1.0
382,10.0,10.0,40.0,3.0,2.12,2.05,1.0,3.0,0.0,1.0,4.0,1.0
383,6.0,7.0,35.0,3.2,0.26,0.33,1.0,3.0,1.0,1.0,2.0,1.0
384,9.0,10.0,33.0,2.7,1.2,1.67,2.0,4.0,1.0,1.0,3.0,1.0
385,9.0,8.0,32.5,3.4,1.02,0.77,1.0,5.0,0.0,1.0,3.0,1.0
386,9.0,9.0,44.0,3.9,0.97,1.03,1.0,2.0,0.0,1.0,4.0,1.0
387,8.0,9.0,43.0,3.9,0.67,1.23,1.0,4.0,1.0,1.0,6.0,1.0
388,9.0,7.0,32.0,3.0,1.04,0.42,1.0,5.0,0.0,1.0,2.0,1.0
389,3.0,4.0,37.0,3.2,-0.46,-0.3,1.0,3.0,1.0,1.0,3.0,1.0
390,1.0,2.0,39.0,3.2,-1.3,-1.14,1.0,5.0,0.0,1.0,5.0,1.0
391,3.0,4.0,37.0,3.1,-0.48,-0.47,1.0,5.0,1.0,1.0,3.0,1.0
392,10.0,9.0,44.0,3.1,1.4,1.22,1.0,3.0,1.0,1.0,5.0,1.0
393,1.0,1.0,26.5,3.9,-2.23,-1.88,1.0,1.0,1.0,1.0,3.0,0.0
394,7.0,8.0,34.5,3.2,0.33,0.55,1.0,4.0,1.0,1.0,2.0,1.0
395,4.0,3.0,41.0,2.9,-0.39,-0.78,1.0,3.0,1.0,1.0,4.0,0.0
396,8.0,8.0,36.5,3.3,0.77,0.77,1.0,4.0,1.0,1.0,5.0,1.0
397,9.0,8.0,40.0,2.8,0.98,0.64,1.0,4.0,0.0,1.0,3.0,1.0
398,9.0,9.0,42.0,3.6,1.22,1.15,1.0,3.0,1.0,1.0,4.0,1.0
399,5.0,6.0,46.0,3.9,-0.14,0.09,1.0,3.0,0.0,1.0,6.0,1.0
400,7.0,7.0,38.5,3.2,0.53,0.37,1.0,4.0,0.0,1.0,3.0,1.0
401,10.0,10.0,39.0,3.2,1.3,1.38,1.0,4.0,1.0,1.0,3.0,1.0
402,3.0,4.0,34.0,3.4,-0.47,-0.32,1.0,5.0,1.0,1.0,4.0,1.0
403,9.0,6.0,38.0,3.0,0.92,-0.01,1.0,5.0,1.0,1.0,3.0,1.0
404,4.0,4.0,42.0,4.0,-0.35,-0.27,1.0,2.0,1.0,1.0,6.0,1.0
405,8.0,9.0,39.0,2.6,0.68,1.07,2.0,2.0,0.0,1.0,3.0,1.0
406,5.0,8.0,38.0,2.8,-0.1,0.55,1.0,4.0,1.0,1.0,5.0,1.0
407,3.0,2.0,36.0,3.7,-0.64,-1.09,1.0,3.0,0.0,1.0,4.0,1.0
408,3.0,4.0,36.0,3.7,-0.52,-0.42,1.0,4.0,0.0,1.0,3.0,1.0
409,9.0,10.0,37.0,3.3,1.02,1.33,1.0,2.0,0.0,1.0,4.0,1.0
410,9.0,9.0,32.0,3.1,0.85,1.09,1.0,4.0,0.0,1.0,2.0,1.0
411,9.0,7.0,34.0,3.5,0.96,0.45,1.0,3.0,0.0,1.0,3.0,1.0
412,2.0,2.0,43.0,3.7,-0.85,-0.92,1.0,3.0,1.0,1.0,6.0,1.0
413,8.0,6.0,36.5,3.5,0.78,0.18,1.0,2.0,1.0,1.0,6.0,1.0
414,7.0,6.0,40.0,3.4,0.42,0.19,1.0,3.0,0.0,1.0,4.0,1.0
415,7.0,8.0,38.0,3.4,0.36,0.73,1.0,4.0,1.0,1.0,4.0,1.0
416,6.0,7.0,33.0,3.7,0.13,0.29,1.0,3.0,1.0,1.0,3.0,1.0
417,4.0,5.0,38.0,3.5,-0.33,-0.2,1.0,1.0,1.0,1.0,4.0,1.0
418,6.0,4.0,46.0,2.6,0.1,-0.31,1.0,3.0,1.0,1.0,3.0,1.0
419,6.0,4.0,38.0,2.9,0.15,-0.4,1.0,4.0,0.0,0.0,3.0,1.0
420,5.0,3.0,41.0,3.0,-0.11,-0.83,1.0,5.0,1.0,1.0,3.0,1.0
421,3.0,2.0,34.0,3.5,-0.44,-1.22,1.0,4.0,0.0,1.0,3.0,1.0
422,7.0,7.0,41.0,2.9,0.32,0.24,1.0,4.0,1.0,1.0,2.0,1.0
423,3.0,3.0,38.0,3.1,-0.67,-0.72,1.0,5.0,0.0,1.0,4.0,1.0
424,9.0,9.0,38.0,3.8,1.19,0.89,1.0,4.0,0.0,1.0,3.0,1.0
425,2.0,1.0,20.0,3.1,-0.95,-1.37,1.0,3.0,1.0,1.0,2.0,0.0
426,1.0,1.0,28.0,3.8,-1.46,-1.48,1.0,3.0,0.0,0.0,3.0,0.0
427,4.0,2.0,34.0,3.2,-0.35,-0.92,1.0,3.0,0.0,1.0,4.0,1.0
428,9.0,10.0,37.0,3.7,1.04,1.79,1.0,5.0,0.0,1.0,5.0,1.0
429,5.0,6.0,41.0,2.7,-0.18,0.09,1.0,5.0,0.0,1.0,5.0,1.0
430,9.0,8.0,40.0,3.0,1.11,0.61,1.0,5.0,1.0,1.0,3.0,1.0
431,2.0,1.0,26.0,2.3,-1.0,-1.58,1.0,3.0,0.0,0.0,2.0,0.0
432,8.0,9.0,36.0,2.9,0.8,1.21,2.0,3.0,1.0,1.0,3.0,0.0
433,6.0,8.0,45.0,3.5,0.23,0.62,1.0,4.0,1.0,1.0,4.0,1.0
434,9.0,9.0,46.0,3.3,1.2,1.13,1.0,4.0,0.0,1.0,6.0,1.0
435,9.0,9.0,37.0,3.5,1.07,0.94,1.0,4.0,1.0,1.0,5.0,1.0
436,10.0,9.0,40.0,2.8,2.0,1.07,1.0,4.0,1.0,1.0,5.0,1.0
437,7.0,6.0,29.0,3.5,0.36,0.19,1.0,4.0,0.0,1.0,3.0,1.0
438,2.0,3.0,39.0,3.7,-0.91,-0.79,1.0,4.0,0.0,1.0,6.0,1.0
439,5.0,7.0,34.0,3.2,-0.08,0.36,1.0,3.0,0.0,1.0,2.0,0.0
440,5.0,5.0,33.5,3.3,0.03,-0.06,1.0,4.0,0.0,1.0,3.0,1.0
441,8.0,10.0,31.0,3.7,0.63,1.68,1.0,4.0,1.0,1.0,2.0,1.0
442,6.0,6.0,33.0,3.6,0.3,0.23,1.0,3.0,1.0,1.0,3.0,1.0
443,2.0,4.0,37.0,2.9,-0.81,-0.45,1.0,4.0,1.0,1.0,5.0,1.0
444,6.0,8.0,42.0,3.4,0.09,0.67,1.0,4.0,0.0,1.0,3.0,1.0
445,7.0,7.0,38.0,3.6,0.55,0.42,1.0,4.0,1.0,1.0,3.0,1.0
446,6.0,7.0,45.0,3.9,0.14,0.28,1.0,3.0,0.0,1.0,5.0,1.0
447,9.0,9.0,38.0,3.5,1.16,1.27,1.0,4.0,0.0,1.0,4.0,1.0
448,5.0,6.0,34.0,3.7,0.02,0.17,1.0,4.0,1.0,1.0,4.0,1.0
449,8.0,8.0,31.0,3.2,0.78,0.88,1.0,3.0,1.0,1.0,4.0,1.0
450,4.0,2.0,38.0,3.6,-0.41,-1.13,1.0,5.0,0.0,1.0,4.0,1.0
451,9.0,6.0,35.0,3.3,0.96,0.18,1.0,4.0,1.0,1.0,3.0,1.0
452,7.0,3.0,35.0,2.9,0.35,-0.65,2.0,3.0,1.0,1.0,5.0,1.0
453,6.0,5.0,39.0,3.9,0.1,-0.03,1.0,3.0,0.0,1.0,6.0,0.0
454,3.0,4.0,39.5,3.5,-0.52,-0.29,1.0,4.0,1.0,1.0,4.0,1.0
455,6.0,6.0,36.0,3.5,0.31,0.14,1.0,3.0,0.0,1.0,4.0,1.0
456,6.0,2.0,42.0,3.5,0.13,-0.91,1.0,4.0,1.0,1.0,5.0,1.0
457,1.0,1.0,41.0,3.5,-1.64,-1.44,1.0,5.0,0.0,1.0,4.0,1.0
458,9.0,9.0,40.5,3.2,1.08,1.04,1.0,4.0,0.0,1.0,3.0,1.0
459,5.0,3.0,31.5,3.7,0.05,-0.67,1.0,3.0,1.0,1.0,5.0,1.0
460,1.0,1.0,35.0,3.4,-1.17,-1.48,1.0,4.0,1.0,1.0,3.0,1.0
461,7.0,5.0,35.0,3.2,0.38,-0.11,2.0,3.0,1.0,1.0,4.0,1.0
462,10.0,8.0,42.0,3.3,1.31,0.83,1.0,4.0,1.0,1.0,4.0,1.0
463,1.0,1.0,29.0,2.6,-2.33,-1.53,1.0,4.0,1.0,0.0,4.0,0.0
464,9.0,6.0,45.0,3.5,1.14,0.29,1.0,4.0,0.0,1.0,4.0,1.0
465,7.0,8.0,36.0,3.3,0.57,0.6,1.0,4.0,1.0,1.0,6.0,1.0
466,10.0,10.0,39.0,2.9,2.06,1.77,1.0,3.0,1.0,1.0,3.0,1.0
467,9.0,10.0,40.0,2.9,1.18,1.41,1.0,4.0,1.0,1.0,4.0,1.0
468,7.0,8.0,33.0,3.5,0.54,0.87,1.0,4.0,0.0,1.0,3.0,1.0
469,2.0,1.0,34.0,3.7,-0.8,-1.71,2.0,2.0,0.0,1.0,3.0,1.0
470,9.0,7.0,36.0,2.7,0.92,0.47,1.0,4.0,1.0,1.0,3.0,1.0
471,7.0,9.0,29.0,3.8,0.28,1.03,1.0,3.0,1.0,1.0,2.0,1.0
472,4.0,3.0,38.0,3.6,-0.19,-0.67,1.0,4.0,0.0,1.0,4.0,1.0
473,2.0,1.0,28.0,2.1,-1.06,-1.97,1.0,3.0,0.0,0.0,3.0,0.0
474,4.0,3.0,45.0,2.8,-0.4,-0.58,1.0,4.0,1.0,1.0,4.0,1.0
475,5.0,5.0,37.5,3.7,0.05,-0.06,1.0,4.0,1.0,1.0,5.0,0.0
476,7.0,6.0,43.0,3.4,0.51,0.27,1.0,4.0,0.0,1.0,4.0,1.0
477,5.0,6.0,39.0,3.1,0.02,0.09,1.0,4.0,0.0,1.0,4.0,1.0
478,1.0,2.0,29.0,3.1,-1.09,-1.09,1.0,3.0,0.0,1.0,2.0,1.0
479,5.0,4.0,42.0,3.4,0.04,-0.31,1.0,4.0,1.0,1.0,5.0,0.0
480,2.0,1.0,35.0,2.7,-0.96,-1.3,1.0,3.0,1.0,1.0,2.0,0.0
481,4.0,4.0,45.0,3.1,-0.37,-0.48,1.0,3.0,1.0,1.0,5.0,1.0
482,3.0,2.0,38.0,3.1,-0.63,-1.26,1.0,4.0,1.0,1.0,3.0,1.0
483,5.0,2.0,40.0,3.1,-0.11,-0.95,1.0,3.0,1.0,1.0,3.0,1.0
484,6.0,7.0,28.0,3.4,0.06,0.37,1.0,4.0,0.0,1.0,3.0,1.0
485,2.0,2.0,30.5,3.3,-0.83,-0.99,1.0,3.0,0.0,1.0,3.0,0.0
486,5.0,5.0,31.3,2.9,0.03,-0.11,1.0,3.0,1.0,1.0,3.0,1.0
487,6.0,2.0,38.0,2.8,0.2,-1.06,1.0,5.0,1.0,1.0,3.0,1.0
488,1.0,1.0,39.0,3.3,-1.92,-2.29,1.0,3.0,0.0,1.0,4.0,1.0
489,10.0,10.0,42.0,3.5,2.5,2.05,2.0,4.0,0.0,1.0,3.0,1.0
490,7.0,8.0,38.0,3.8,0.48,0.77,1.0,4.0,0.0,1.0,6.0,1.0
491,7.0,8.0,34.0,3.6,0.57,0.67,1.0,3.0,0.0,1.0,4.0,1.0
492,9.0,7.0,41.0,3.2,0.92,0.48,1.0,4.0,1.0,1.0,4.0,1.0
493,4.0,2.0,44.0,3.2,-0.34,-1.05,1.0,3.0,1.0,1.0,4.0,1.0
494,4.0,4.0,43.0,2.8,-0.26,-0.44,1.0,3.0,1.0,1.0,4.0,1.0
495,6.0,8.0,36.0,3.1,0.16,0.59,1.0,4.0,0.0,1.0,3.0,1.0
496,1.0,1.0,40.0,3.4,-1.7,-1.81,1.0,3.0,1.0,1.0,4.0,1.0
497,9.0,10.0,45.0,3.8,1.12,1.58,1.0,5.0,1.0,1.0,5.0,1.0
498,9.0,8.0,39.0,3.5,1.24,0.59,1.0,3.0,0.0,1.0,3.0,1.0
499,5.0,9.0,46.0,3.7,0.08,0.94,1.0,5.0,0.0,1.0,6.0,1.0
500,1.0,1.0,30.5,3.1,-1.19,-1.54,1.0,4.0,0.0,1.0,3.0,1.0
501,9.0,10.0,42.0,3.0,1.02,1.39,1.0,4.0,1.0,1.0,3.0,1.0
502,5.0,6.0,35.0,3.3,-0.04,0.24,1.0,4.0,0.0,1.0,5.0,0.0
503,9.0,4.0,40.5,2.1,1.26,-0.33,1.0,3.0,1.0,1.0,5.0,1.0
504,4.0,6.0,37.0,3.8,-0.33,0.17,1.0,4.0,0.0,1.0,4.0,1.0
505,10.0,10.0,42.0,3.7,1.9,1.65,1.0,4.0,1.0,1.0,5.0,1.0
506,10.0,10.0,39.0,3.5,1.83,1.69,1.0,3.0,0.0,1.0,4.0,1.0
507,6.0,7.0,42.0,3.4,0.19,0.43,1.0,4.0,0.0,1.0,2.0,1.0
508,10.0,10.0,34.0,3.2,2.05,1.8,1.0,4.0,0.0,1.0,3.0,1.0
509,3.0,3.0,34.3,2.6,-0.58,-0.68,1.0,4.0,1.0,1.0,3.0,0.0
510,7.0,8.0,31.5,3.2,0.54,0.85,1.0,3.0,0.0,1.0,3.0,1.0
511,2.0,2.0,32.0,2.4,-1.01,-1.2,2.0,3.0,0.0,0.0,4.0,1.0
512,7.0,7.0,30.0,2.6,0.42,0.4,1.0,5.0,0.0,1.0,4.0,1.0
513,5.0,4.0,36.0,3.9,-0.12,-0.33,1.0,4.0,0.0,1.0,4.0,1.0
514,3.0,3.0,41.0,3.6,-0.68,-0.74,1.0,4.0,0.0,1.0,5.0,1.0
515,1.0,3.0,33.0,2.5,-1.27,-0.76,1.0,4.0,0.0,1.0,2.0,1.0
516,10.0,10.0,39.0,3.5,1.61,1.49,1.0,3.0,1.0,1.0,3.0,1.0
517,8.0,7.0,41.0,3.1,0.74,0.44,1.0,2.0,1.0,1.0,3.0,1.0
518,5.0,5.0,36.0,2.9,-0.16,-0.07,1.0,4.0,1.0,1.0,2.0,1.0
519,7.0,6.0,38.0,2.9,0.58,0.28,1.0,4.0,1.0,1.0,4.0,1.0
520,7.0,7.0,35.0,3.6,0.33,0.31,1.0,3.0,0.0,1.0,3.0,1.0
521,10.0,10.0,27.5,3.6,2.21,1.97,1.0,1.0,0.0,1.0,3.0,1.0
522,10.0,10.0,45.0,3.9,1.81,1.62,1.0,4.0,0.0,1.0,6.0,1.0
523,10.0,10.0,40.0,3.8,1.94,1.72,1.0,3.0,0.0,1.0,3.0,1.0
524,7.0,9.0,40.0,2.8,0.41,0.91,2.0,3.0,1.0,1.0,3.0,1.0
525,6.0,6.0,40.0,3.5,0.23,0.26,1.0,4.0,1.0,1.0,6.0,1.0
526,7.0,6.0,31.0,2.9,0.3,0.17,1.0,3.0,1.0,1.0,2.0,1.0
527,5.0,4.0,36.0,3.4,-0.16,-0.47,1.0,4.0,1.0,1.0,4.0,1.0
528,2.0,2.0,39.0,3.4,-1.1,-0.9,1.0,4.0,1.0,1.0,4.0,1.0
529,8.0,7.0,46.0,3.5,0.8,0.52,1.0,3.0,1.0,1.0,5.0,1.0
530,10.0,6.0,43.0,3.0,1.32,0.24,1.0,4.0,1.0,1.0,5.0,1.0
531,6.0,3.0,44.0,3.9,0.09,-0.56,1.0,3.0,1.0,1.0,6.0,1.0
532,10.0,10.0,37.0,3.9,1.69,2.05,1.0,2.0,0.0,1.0,4.0,1.0
533,7.0,7.0,35.0,3.3,0.48,0.36,1.0,3.0,1.0,1.0,4.0,1.0
534,3.0,1.0,47.0,3.8,-0.58,-1.76,1.0,4.0,1.0,1.0,6.0,1.0
535,8.0,8.0,41.0,3.4,0.75,0.83,1.0,3.0,1.0,1.0,4.0,1.0
536,8.0,7.0,39.0,3.3,0.79,0.41,1.0,4.0,1.0,1.0,3.0,1.0
537,5.0,5.0,48.0,3.3,-0.12,-0.06,1.0,4.0,0.0,1.0,4.0,1.0
538,4.0,4.0,30.5,2.6,-0.28,-0.43,1.0,4.0,0.0,1.0,4.0,1.0
539,6.0,7.0,32.0,3.5,0.07,0.4,2.0,3.0,1.0,1.0,5.0,0.0
540,6.0,3.0,36.0,2.6,0.24,-0.53,2.0,4.0,1.0,1.0,5.0,1.0
541,5.0,6.0,31.0,3.7,0.01,0.25,1.0,3.0,1.0,1.0,5.0,1.0
542,6.0,8.0,41.0,2.9,0.28,0.74,1.0,4.0,1.0,1.0,4.0,1.0
543,5.0,3.0,37.0,3.0,0.01,-0.54,1.0,3.0,1.0,1.0,4.0,1.0
544,7.0,5.0,38.0,3.0,0.46,-0.24,1.0,3.0,0.0,1.0,3.0,1.0
545,2.0,4.0,36.0,2.4,-0.92,-0.42,1.0,5.0,1.0,1.0,2.0,0.0
