inputId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
304,39,management,married,secondary,0,763,0,0,cellular,19,nov,360,1,153,2,other,0
305,43,services,married,secondary,0,41,1,1,unknown,5,may,127,2,-1,0,unknown,0
306,39,admin.,married,tertiary,0,9143,0,0,cellular,29,jul,851,2,-1,0,unknown,0
307,35,admin.,married,secondary,0,34,1,0,cellular,13,may,249,2,365,3,failure,0
308,56,technician,married,tertiary,0,52,0,0,unknown,20,jun,191,3,-1,0,unknown,0
309,35,admin.,single,secondary,0,184,1,0,cellular,18,may,181,2,-1,0,unknown,0
310,32,technician,single,secondary,0,40,0,0,cellular,8,aug,419,2,-1,0,unknown,1
311,30,management,single,tertiary,0,370,0,0,cellular,22,aug,64,2,-1,0,unknown,0
312,57,retired,divorced,primary,0,606,0,0,cellular,4,may,227,2,-1,0,unknown,0
313,60,admin.,married,secondary,0,4120,1,1,unknown,30,may,422,2,-1,0,unknown,0
314,36,technician,married,secondary,0,30,0,0,cellular,27,aug,111,2,-1,0,unknown,0
315,32,management,single,tertiary,0,752,1,0,cellular,15,jul,256,5,-1,0,unknown,0
316,31,blue-collar,married,secondary,0,-45,1,0,unknown,2,jun,184,1,-1,0,unknown,0
317,33,management,married,tertiary,0,6,1,0,cellular,8,jul,1111,1,-1,0,unknown,0
318,58,management,married,tertiary,0,256,0,0,cellular,14,jun,508,1,186,4,success,0
319,45,admin.,married,secondary,0,67,0,0,cellular,5,feb,326,2,-1,0,unknown,0
320,23,student,single,secondary,0,780,0,0,cellular,16,sep,267,1,-1,0,unknown,0
321,23,blue-collar,single,primary,0,145,1,0,unknown,4,jun,1519,1,-1,0,unknown,0
322,41,technician,married,secondary,0,0,0,0,unknown,20,jun,267,2,-1,0,unknown,0
323,58,retired,married,tertiary,0,1425,0,0,cellular,30,apr,224,1,-1,0,unknown,1
324,32,management,married,tertiary,0,1667,1,0,unknown,23,may,345,3,-1,0,unknown,0
325,39,blue-collar,married,primary,0,279,1,0,unknown,5,may,361,1,-1,0,unknown,0
326,27,admin.,single,tertiary,0,313,0,1,cellular,3,sep,167,1,93,3,success,0
327,42,technician,divorced,tertiary,0,2611,1,0,cellular,25,jun,300,1,389,3,failure,1
328,30,technician,single,tertiary,0,0,1,0,cellular,18,nov,342,2,174,1,failure,0
329,28,services,single,secondary,0,5090,1,0,unknown,6,may,1297,3,-1,0,unknown,1
330,33,blue-collar,single,primary,1,-15,0,1,cellular,7,jul,326,2,-1,0,unknown,0
331,30,blue-collar,married,secondary,0,-2,1,0,unknown,9,may,136,2,-1,0,unknown,0
332,80,retired,divorced,primary,0,5861,0,0,telephone,26,apr,92,8,-1,0,unknown,0
333,33,blue-collar,married,secondary,0,-338,1,0,unknown,30,may,91,9,-1,0,unknown,0
334,59,services,married,secondary,0,968,0,0,cellular,9,feb,105,2,-1,0,unknown,0
335,53,technician,married,secondary,0,-440,0,0,cellular,30,jul,14,33,-1,0,unknown,0
336,36,management,single,tertiary,0,553,0,0,cellular,11,aug,106,2,-1,0,unknown,0
337,37,housemaid,married,secondary,0,1558,0,0,cellular,6,aug,499,2,-1,0,unknown,0
338,79,retired,divorced,secondary,0,631,0,0,telephone,9,aug,440,5,182,3,failure,0
339,31,self-employed,single,tertiary,0,8460,0,0,cellular,20,nov,68,1,-1,0,unknown,0
340,29,unemployed,single,secondary,0,486,0,0,telephone,14,aug,151,1,106,1,failure,0
341,19,student,single,secondary,0,302,0,0,cellular,16,jul,205,1,-1,0,unknown,1
342,59,technician,married,secondary,0,1,0,0,cellular,14,oct,585,1,182,5,success,1
343,39,housemaid,married,primary,0,13338,0,0,cellular,11,aug,103,4,-1,0,unknown,0
344,28,blue-collar,married,primary,0,32,1,0,unknown,27,may,218,1,-1,0,unknown,0
345,60,blue-collar,married,secondary,0,414,0,0,cellular,4,feb,147,1,-1,0,unknown,0
346,47,unemployed,married,primary,0,2946,0,0,unknown,5,jun,60,1,-1,0,unknown,0
347,33,management,married,tertiary,0,32,0,0,cellular,29,aug,27,7,-1,0,unknown,0
348,35,management,single,tertiary,0,1618,1,1,cellular,7,may,542,1,-1,0,unknown,1
349,53,blue-collar,married,primary,0,751,1,0,cellular,3,feb,1528,2,-1,0,unknown,1
350,36,technician,divorced,secondary,0,3158,1,0,cellular,3,jun,144,2,-1,0,unknown,1
351,30,blue-collar,single,primary,0,-10,0,1,cellular,4,feb,316,1,-1,0,unknown,0
352,44,admin.,married,primary,0,127,1,0,cellular,28,jan,273,1,-1,0,unknown,0
353,53,management,married,tertiary,0,618,0,0,cellular,11,aug,73,2,-1,0,unknown,0
354,31,blue-collar,married,secondary,0,401,0,0,cellular,14,aug,96,3,-1,0,unknown,0
355,35,technician,married,secondary,0,-259,1,0,cellular,29,jan,381,1,247,2,failure,0
356,28,admin.,married,secondary,0,1428,1,0,cellular,16,apr,495,1,-1,0,unknown,0
357,27,admin.,married,tertiary,0,174,1,1,cellular,11,aug,82,2,-1,0,unknown,0
358,34,admin.,married,secondary,0,3185,1,0,cellular,20,nov,93,1,191,1,failure,0
359,33,management,single,tertiary,0,361,1,0,cellular,2,feb,81,1,-1,0,unknown,0
360,25,technician,single,secondary,0,139,0,1,cellular,12,oct,138,1,-1,0,unknown,1
361,33,management,married,tertiary,0,1388,1,0,cellular,31,may,158,1,202,3,failure,0
362,34,admin.,married,secondary,0,635,1,0,unknown,26,may,247,1,-1,0,unknown,0
363,40,unemployed,divorced,secondary,0,6322,0,0,cellular,4,feb,459,1,272,1,failure,0
364,33,management,single,secondary,0,-298,0,0,cellular,22,aug,168,2,-1,0,unknown,0
365,48,management,married,tertiary,0,3494,0,0,cellular,28,jan,145,3,97,1,other,0
366,58,unknown,single,secondary,0,311,0,0,unknown,6,jun,248,2,-1,0,unknown,0
367,34,services,married,secondary,0,241,1,0,cellular,17,apr,1364,2,147,1,other,0
368,34,student,single,unknown,0,5969,0,0,cellular,23,jun,442,2,292,10,failure,0
369,51,services,married,secondary,0,753,1,0,cellular,7,may,541,2,-1,0,unknown,0
370,53,retired,single,secondary,0,1421,1,0,unknown,13,may,225,2,-1,0,unknown,0
371,37,management,married,tertiary,0,547,1,1,unknown,21,may,143,1,-1,0,unknown,0
372,32,management,single,tertiary,0,6359,0,0,cellular,6,aug,184,1,-1,0,unknown,0
373,47,blue-collar,married,unknown,0,1045,1,0,unknown,13,may,411,2,-1,0,unknown,0
374,57,management,married,tertiary,0,1341,1,0,unknown,8,may,339,2,-1,0,unknown,0
375,43,services,married,secondary,0,216,1,1,cellular,11,may,129,1,-1,0,unknown,0
376,33,technician,married,secondary,0,95,1,0,unknown,26,may,190,2,-1,0,unknown,0
377,50,entrepreneur,divorced,tertiary,0,223,0,0,cellular,7,jul,264,5,-1,0,unknown,0
378,24,admin.,single,secondary,0,-386,1,0,cellular,5,may,180,1,-1,0,unknown,0
379,29,management,single,tertiary,0,42,1,0,unknown,26,jun,91,4,-1,0,unknown,0
380,27,management,single,tertiary,0,2849,0,0,cellular,5,feb,335,1,-1,0,unknown,0
381,35,admin.,divorced,tertiary,0,262,1,0,cellular,20,apr,690,2,335,4,other,0
382,49,unemployed,married,tertiary,0,0,1,0,cellular,4,feb,772,2,-1,0,unknown,0
383,39,management,single,tertiary,0,0,1,0,cellular,12,may,561,4,369,3,failure,0
384,43,admin.,married,secondary,0,0,1,0,cellular,17,jul,674,3,-1,0,unknown,0
385,48,services,married,secondary,0,515,1,0,telephone,20,apr,7,5,-1,0,unknown,0
386,20,blue-collar,single,secondary,0,423,1,0,cellular,16,apr,498,1,-1,0,unknown,1
387,60,technician,married,unknown,0,132,1,0,unknown,20,may,21,11,-1,0,unknown,0
388,47,services,married,unknown,0,12839,1,0,cellular,7,may,50,1,171,4,failure,0
389,33,management,married,tertiary,0,2744,1,0,telephone,19,nov,103,1,-1,0,unknown,0
390,60,admin.,divorced,unknown,0,791,1,0,unknown,13,may,144,1,-1,0,unknown,0
391,30,technician,married,secondary,0,1534,1,1,unknown,15,may,243,1,-1,0,unknown,0
392,50,admin.,married,secondary,0,1019,1,0,unknown,18,jun,76,1,-1,0,unknown,0
393,45,self-employed,single,tertiary,0,1009,0,0,cellular,19,nov,125,2,-1,0,unknown,0
394,38,technician,married,secondary,0,821,1,1,cellular,17,nov,224,2,180,1,failure,0
395,35,entrepreneur,married,secondary,0,24,1,0,cellular,17,nov,128,1,181,1,failure,0
396,34,admin.,divorced,secondary,0,961,0,0,cellular,5,apr,137,2,430,2,failure,0
397,59,retired,married,primary,0,46,0,0,cellular,14,aug,78,2,-1,0,unknown,0
398,39,management,single,secondary,0,120,0,0,unknown,12,jun,66,1,-1,0,unknown,0
399,44,blue-collar,married,secondary,0,233,0,1,cellular,9,jul,150,3,-1,0,unknown,0
400,46,services,married,secondary,0,184,1,0,cellular,1,apr,836,1,-1,0,unknown,0
401,33,blue-collar,married,secondary,0,-211,1,0,cellular,29,jul,96,5,-1,0,unknown,0
402,39,services,single,secondary,0,0,1,1,cellular,20,apr,286,4,-1,0,unknown,0
403,47,technician,married,tertiary,0,150,1,0,cellular,21,jul,212,7,-1,0,unknown,0
404,26,management,single,secondary,0,609,1,0,cellular,21,jul,594,1,-1,0,unknown,0
405,30,blue-collar,married,secondary,0,365,0,0,unknown,1,jul,381,4,-1,0,unknown,0
406,27,services,single,secondary,0,1043,1,0,unknown,27,may,376,2,-1,0,unknown,0
407,50,management,married,secondary,0,309,0,0,telephone,5,jun,113,1,-1,0,unknown,0
408,48,self-employed,married,secondary,0,1559,0,0,cellular,24,dec,520,3,133,3,failure,0
409,47,management,married,tertiary,0,1224,0,0,cellular,21,aug,189,2,-1,0,unknown,0
410,35,blue-collar,married,secondary,0,682,1,0,cellular,7,may,141,1,-1,0,unknown,0
411,39,management,married,tertiary,0,3,1,0,cellular,18,nov,341,1,-1,0,unknown,0
412,57,blue-collar,divorced,primary,0,3111,0,0,unknown,16,jun,92,6,-1,0,unknown,0
413,39,technician,married,tertiary,0,123,1,0,unknown,30,may,127,1,-1,0,unknown,0
414,29,services,married,secondary,0,1386,1,0,unknown,28,may,166,1,-1,0,unknown,0
415,45,blue-collar,married,primary,0,0,1,0,cellular,24,jul,137,1,-1,0,unknown,0
416,37,management,married,tertiary,0,0,1,0,cellular,17,apr,236,3,-1,0,unknown,0
417,37,housemaid,single,primary,0,0,0,0,cellular,28,jan,399,1,-1,0,unknown,0
418,26,blue-collar,married,secondary,0,155,0,1,cellular,15,jul,76,3,-1,0,unknown,0
419,37,technician,married,secondary,0,827,1,1,cellular,26,aug,85,16,-1,0,unknown,0
420,43,technician,single,unknown,0,11115,0,0,cellular,23,apr,291,1,182,3,success,1
421,41,blue-collar,married,secondary,0,232,0,0,telephone,8,jul,104,3,-1,0,unknown,0
422,53,services,single,secondary,0,1162,1,0,cellular,21,nov,322,1,-1,0,unknown,0
423,43,blue-collar,married,secondary,0,15740,1,0,unknown,14,may,252,2,-1,0,unknown,0
424,31,management,single,tertiary,0,-24,1,1,unknown,3,jun,589,6,-1,0,unknown,0
425,35,blue-collar,married,primary,0,378,1,0,unknown,16,may,427,3,-1,0,unknown,0
426,46,services,married,unknown,0,72,1,0,cellular,15,may,165,3,-1,0,unknown,0
427,34,services,single,secondary,0,0,1,0,cellular,6,may,307,2,-1,0,unknown,0
428,39,self-employed,married,secondary,0,266,0,0,cellular,11,may,102,2,-1,0,unknown,0
429,40,services,married,secondary,0,-38,1,1,cellular,5,feb,121,1,-1,0,unknown,0
430,58,technician,divorced,secondary,0,-123,0,0,cellular,5,aug,131,2,-1,0,unknown,0
431,41,management,married,tertiary,0,1194,0,0,cellular,14,aug,50,5,-1,0,unknown,0
432,25,self-employed,single,unknown,0,1179,0,0,cellular,17,aug,43,1,83,2,failure,0
433,37,management,single,tertiary,0,600,1,0,unknown,5,may,152,1,-1,0,unknown,0
434,28,admin.,single,secondary,0,154,1,0,cellular,15,may,536,1,364,1,other,1
435,47,services,married,primary,0,1095,0,1,unknown,2,jun,357,2,-1,0,unknown,0
436,47,technician,married,primary,0,50,0,0,telephone,7,jul,167,3,-1,0,unknown,0
437,34,blue-collar,married,secondary,0,965,1,0,cellular,20,apr,372,2,332,2,other,0
438,34,technician,married,tertiary,0,11126,0,0,cellular,25,aug,140,4,-1,0,unknown,0
439,28,unemployed,single,tertiary,0,1010,1,0,unknown,4,jun,174,2,-1,0,unknown,0
440,55,blue-collar,divorced,secondary,0,7378,0,0,unknown,14,may,316,3,-1,0,unknown,0
441,30,technician,single,tertiary,0,1271,1,0,cellular,26,aug,303,5,-1,0,unknown,0
442,38,technician,married,secondary,0,318,0,0,cellular,4,feb,383,1,181,5,failure,1
443,56,admin.,married,secondary,0,1554,1,1,cellular,6,feb,15,6,190,27,other,0
444,35,unemployed,married,tertiary,0,226,0,0,unknown,27,may,322,5,-1,0,unknown,0
445,50,unknown,married,unknown,0,0,0,0,cellular,21,aug,120,2,-1,0,unknown,0
446,42,management,single,tertiary,0,1768,1,0,unknown,8,may,193,2,-1,0,unknown,0
447,32,technician,married,secondary,0,90,1,1,unknown,6,may,57,2,-1,0,unknown,0
448,50,management,married,tertiary,0,29,1,0,cellular,7,may,83,4,266,20,other,0
449,51,management,married,tertiary,0,1854,1,1,cellular,7,may,166,3,338,2,failure,0
450,53,services,married,secondary,0,579,0,0,unknown,4,jun,1224,7,-1,0,unknown,0
451,41,management,married,primary,0,102,1,1,cellular,21,nov,188,1,-1,0,unknown,0
452,44,housemaid,married,primary,0,93,0,0,cellular,12,aug,163,2,-1,0,unknown,0
453,57,retired,married,primary,0,0,1,0,cellular,6,may,62,2,273,2,failure,0
454,48,technician,married,primary,0,788,0,0,telephone,9,jul,36,2,-1,0,unknown,0
455,44,blue-collar,married,primary,0,-315,1,0,unknown,23,may,90,3,-1,0,unknown,0
456,59,unemployed,married,secondary,0,729,0,0,cellular,4,feb,99,1,-1,0,unknown,0
457,52,management,married,secondary,0,5193,0,0,cellular,23,apr,477,2,-1,0,unknown,0
458,53,blue-collar,divorced,primary,0,4222,0,0,unknown,9,jun,112,1,-1,0,unknown,0
459,37,blue-collar,married,secondary,0,0,0,0,unknown,27,may,33,6,-1,0,unknown,0
460,27,student,single,secondary,0,1625,0,0,cellular,2,feb,180,5,-1,0,unknown,0
461,56,blue-collar,married,primary,0,6677,1,0,telephone,20,apr,197,4,-1,0,unknown,0
462,48,blue-collar,married,secondary,0,238,1,1,cellular,2,jun,118,2,81,1,success,0
463,32,admin.,married,secondary,0,0,1,0,cellular,21,jul,229,1,-1,0,unknown,0
464,37,blue-collar,married,primary,1,-142,0,0,unknown,11,jun,199,3,-1,0,unknown,0
465,31,blue-collar,married,secondary,0,823,1,0,cellular,5,feb,152,2,-1,0,unknown,0
466,46,technician,divorced,secondary,0,1547,1,0,cellular,3,feb,401,4,-1,0,unknown,0
467,40,blue-collar,married,primary,0,1841,1,0,cellular,15,may,880,4,-1,0,unknown,1
468,55,services,married,unknown,0,715,1,0,telephone,30,jul,90,2,-1,0,unknown,0
469,38,admin.,divorced,secondary,0,485,1,0,cellular,2,feb,252,1,-1,0,unknown,0
470,34,entrepreneur,married,secondary,0,3994,0,1,cellular,28,jul,188,3,-1,0,unknown,0
471,34,management,married,tertiary,0,13,1,0,cellular,21,jul,47,1,-1,0,unknown,0
472,29,admin.,married,secondary,0,1937,0,0,unknown,25,aug,6,1,-1,0,unknown,0
473,32,technician,married,secondary,0,186,0,0,unknown,7,may,418,2,-1,0,unknown,0
474,48,services,divorced,secondary,0,142,1,0,cellular,18,may,11,10,-1,0,unknown,0
475,57,unknown,married,unknown,0,327,1,0,unknown,28,may,74,2,-1,0,unknown,0
476,50,technician,divorced,secondary,0,0,0,0,cellular,2,feb,91,2,-1,0,unknown,0
477,35,blue-collar,married,secondary,0,162,0,1,cellular,22,jul,675,2,-1,0,unknown,0
478,24,admin.,single,secondary,0,166,0,0,cellular,10,sep,256,2,-1,0,unknown,1
479,45,blue-collar,married,secondary,0,7895,1,0,cellular,4,feb,872,1,-1,0,unknown,1
480,36,blue-collar,married,primary,0,319,1,0,cellular,13,may,774,2,301,1,failure,1
481,37,management,married,tertiary,0,900,1,0,cellular,7,may,155,1,357,2,failure,0
482,53,services,married,secondary,0,1461,0,0,cellular,25,aug,262,6,-1,0,unknown,0
483,55,services,married,secondary,0,0,0,0,cellular,8,jul,106,1,-1,0,unknown,0
484,45,housemaid,married,primary,1,0,0,1,unknown,17,jun,161,1,-1,0,unknown,0
485,47,blue-collar,married,primary,0,-301,1,0,cellular,5,may,277,1,-1,0,unknown,0
486,41,entrepreneur,married,primary,0,0,0,0,cellular,3,jul,438,2,389,1,other,1
487,51,blue-collar,married,secondary,0,19,0,0,cellular,15,jun,292,1,-1,0,unknown,0
488,49,entrepreneur,divorced,secondary,0,10350,0,1,cellular,24,jul,346,1,-1,0,unknown,0
489,34,blue-collar,single,primary,0,517,0,1,cellular,3,feb,330,2,-1,0,unknown,0
490,30,management,single,secondary,0,308,1,1,unknown,2,jun,175,2,-1,0,unknown,0
491,45,technician,married,secondary,0,5749,0,0,telephone,25,may,180,1,-1,0,unknown,0
492,57,management,married,tertiary,0,1172,0,0,cellular,19,nov,164,3,-1,0,unknown,0
493,40,technician,married,secondary,1,-432,1,1,cellular,20,aug,1464,3,-1,0,unknown,0
494,37,blue-collar,married,secondary,0,195,1,0,unknown,1,jul,10,1,-1,0,unknown,0
495,48,services,married,secondary,0,2739,0,0,telephone,23,jul,173,4,-1,0,unknown,0
496,40,admin.,single,secondary,0,956,1,0,cellular,29,jan,83,1,-1,0,unknown,0
497,56,management,divorced,tertiary,0,66,0,1,cellular,30,jul,72,4,-1,0,unknown,0
498,37,admin.,married,primary,0,214,1,0,cellular,9,jul,645,1,-1,0,unknown,1
499,35,blue-collar,married,secondary,0,-172,1,0,cellular,31,jul,14,32,-1,0,unknown,0
500,25,self-employed,single,tertiary,0,931,1,0,cellular,11,may,263,2,348,4,failure,0
501,53,management,married,tertiary,0,1102,0,0,cellular,24,jul,78,1,-1,0,unknown,0
502,35,management,married,tertiary,0,3168,0,0,cellular,22,aug,24,30,-1,0,unknown,0
503,42,student,married,unknown,0,-7,0,0,telephone,31,jul,41,6,-1,0,unknown,0
504,23,technician,married,secondary,0,8254,1,0,unknown,29,may,409,3,-1,0,unknown,0
505,38,management,divorced,unknown,0,0,1,0,cellular,18,nov,96,2,-1,0,unknown,0
506,40,blue-collar,divorced,primary,0,190,1,1,cellular,17,apr,139,1,346,2,failure,0
507,43,admin.,married,secondary,0,1807,1,1,unknown,30,may,711,1,-1,0,unknown,0
508,30,unemployed,married,secondary,0,85,1,1,cellular,7,jul,88,1,-1,0,unknown,0
509,35,admin.,married,secondary,0,1476,0,0,unknown,18,jun,209,12,-1,0,unknown,0
510,38,services,single,secondary,0,570,1,0,unknown,5,may,75,2,-1,0,unknown,0
511,40,admin.,married,secondary,0,1010,1,0,unknown,14,may,283,1,-1,0,unknown,0
512,45,admin.,single,secondary,0,375,0,1,unknown,22,sep,10,1,594,6,failure,0
513,35,blue-collar,married,primary,0,602,1,0,cellular,14,may,467,6,-1,0,unknown,0
514,37,technician,single,secondary,0,-59,1,0,cellular,22,jul,70,1,-1,0,unknown,0
515,30,services,single,secondary,0,334,0,0,cellular,29,jan,389,2,-1,0,unknown,0
516,52,admin.,married,secondary,0,876,0,0,unknown,27,may,227,3,-1,0,unknown,0
517,34,entrepreneur,single,tertiary,0,-185,0,0,cellular,29,jan,114,1,-1,0,unknown,0
518,33,services,married,secondary,0,478,0,0,cellular,30,apr,475,2,-1,0,unknown,1
519,40,admin.,married,secondary,0,67,0,1,cellular,19,nov,359,2,152,5,failure,0
520,59,management,married,secondary,0,4412,0,0,cellular,2,nov,162,2,-1,0,unknown,1
521,31,services,married,primary,0,11,1,0,cellular,8,may,174,2,-1,0,unknown,0
522,39,management,divorced,tertiary,0,1968,0,0,cellular,21,nov,648,1,-1,0,unknown,1
523,39,blue-collar,single,secondary,0,653,0,0,unknown,11,jun,54,4,-1,0,unknown,0
524,41,admin.,single,secondary,0,334,1,0,cellular,13,may,14,4,331,22,other,0
525,40,blue-collar,married,primary,0,1136,1,0,unknown,21,may,86,1,-1,0,unknown,0
526,38,services,married,unknown,0,10189,1,0,cellular,18,jul,482,2,-1,0,unknown,0
527,44,blue-collar,married,tertiary,0,2185,1,0,unknown,16,may,698,1,-1,0,unknown,0
528,66,retired,married,secondary,0,2326,0,1,cellular,18,feb,232,1,181,1,success,1
529,58,retired,divorced,tertiary,0,2086,1,0,cellular,29,jul,194,2,-1,0,unknown,0
530,58,unemployed,divorced,secondary,0,0,0,0,unknown,23,jun,598,2,-1,0,unknown,0
531,26,management,single,tertiary,0,0,0,0,cellular,7,aug,125,1,-1,0,unknown,0
532,51,self-employed,married,primary,0,1242,0,0,cellular,25,aug,75,11,-1,0,unknown,0
533,50,management,married,tertiary,0,19447,1,1,cellular,21,nov,166,1,-1,0,unknown,0
534,26,services,single,secondary,0,302,1,0,unknown,9,may,210,1,-1,0,unknown,0
535,37,self-employed,single,tertiary,0,1758,0,0,cellular,8,jun,98,2,-1,0,unknown,0
536,56,entrepreneur,single,tertiary,0,1745,1,0,cellular,30,jan,374,4,-1,0,unknown,0
537,84,retired,married,secondary,0,81204,0,0,telephone,1,apr,390,1,94,3,success,1
538,50,blue-collar,divorced,secondary,0,41,1,0,unknown,6,may,190,1,-1,0,unknown,0
539,31,self-employed,married,tertiary,0,3,1,0,cellular,29,jul,215,4,-1,0,unknown,0
540,49,blue-collar,married,primary,0,0,1,0,cellular,7,aug,76,3,-1,0,unknown,0
541,37,admin.,married,secondary,0,3427,0,0,cellular,27,feb,46,1,-1,0,unknown,0
542,36,technician,married,secondary,0,432,1,1,unknown,4,aug,94,1,-1,0,unknown,0
543,53,management,married,tertiary,0,8627,0,0,cellular,10,feb,66,1,-1,0,unknown,0
544,30,admin.,single,secondary,0,1450,1,0,cellular,18,may,298,1,355,1,failure,0
545,29,admin.,married,secondary,0,7707,1,0,cellular,29,apr,961,2,334,2,failure,1
546,30,management,single,tertiary,0,1038,0,0,cellular,12,aug,88,2,-1,0,unknown,0
547,50,management,married,tertiary,0,3284,1,0,cellular,4,feb,195,2,271,3,failure,0
548,49,admin.,married,primary,0,246,1,0,cellular,18,jul,49,5,-1,0,unknown,0
549,36,blue-collar,single,primary,0,736,1,0,cellular,16,apr,114,2,304,2,failure,0
550,47,technician,married,tertiary,0,213,0,0,cellular,1,jun,154,1,-1,0,unknown,0
551,41,blue-collar,married,secondary,0,16,0,0,cellular,29,jan,553,2,-1,0,unknown,0
552,30,services,single,secondary,0,405,1,0,cellular,5,feb,103,1,265,2,other,0
553,60,admin.,married,unknown,0,478,0,0,cellular,11,sep,324,8,-1,0,unknown,0
554,28,management,married,tertiary,0,102,1,0,unknown,26,may,314,2,-1,0,unknown,0
555,50,blue-collar,married,primary,0,506,1,0,telephone,7,aug,430,4,-1,0,unknown,0
556,29,admin.,single,secondary,0,2768,1,0,cellular,29,jan,69,1,241,4,failure,0
