inputId TrueClass PredictedClass SensitiveAttr SetName
1245 0 0 1 valid
1246 1 0 1 valid
1247 0 1 1 valid
1248 1 0 1 valid
1249 1 0 1 valid
1250 0 0 1 valid
1251 0 1 1 valid
1252 1 1 1 valid
1253 0 0 0 valid
1254 0 0 1 valid
1255 1 0 1 valid
1256 0 0 1 valid
1257 0 0 1 valid
1258 1 0 1 valid
1259 1 0 1 valid
1260 0 0 0 valid
1261 0 1 1 valid
1262 1 1 1 valid
1263 0 0 1 valid
1264 0 1 1 valid
1265 0 0 1 valid
1266 0 0 0 valid
1267 0 0 1 valid
1268 0 0 0 valid
1269 0 0 1 valid
1270 1 0 1 valid
1271 1 1 1 valid
1272 0 0 0 valid
1273 0 0 1 valid
1274 0 0 1 valid
1275 0 0 0 valid
1276 0 0 0 valid
1277 0 0 1 valid
1278 0 0 0 valid
1279 0 0 0 valid
1280 1 0 0 valid
1281 0 0 1 valid
1282 1 0 1 valid
1283 1 1 1 valid
1284 1 1 1 valid
1285 0 0 0 valid
1286 0 0 1 valid
1287 0 0 0 valid
1288 0 0 1 valid
1289 0 0 0 valid
1290 0 0 1 valid
1291 1 1 1 valid
1292 0 0 1 valid
1293 1 0 1 valid
1294 1 1 1 valid
1295 0 0 1 valid
1296 1 1 1 valid
1297 0 0 0 valid
1298 0 0 0 valid
1299 1 1 1 valid
1300 0 0 1 valid
1301 0 0 1 valid
1302 0 1 1 valid
1303 0 1 1 valid
1304 0 0 1 valid
1305 0 0 0 valid
1306 0 0 0 valid
1307 1 0 1 valid
1308 0 0 1 valid
1309 1 0 1 valid
1310 0 1 0 valid
1311 0 0 0 valid
1312 0 0 1 valid
1313 0 0 0 valid
1314 0 0 1 valid
1315 0 0 0 valid
1316 0 0 1 valid
1317 0 0 0 valid
1318 1 1 1 valid
1319 0 0 1 valid
1320 0 0 0 valid
1321 0 0 1 valid
1322 0 0 1 valid
1323 0 0 0 valid
1324 0 0 0 valid
1325 0 0 1 valid
1326 0 0 1 valid
1327 1 1 1 valid
1328 0 0 1 valid
1329 0 0 0 valid
1330 0 0 0 valid
1331 0 0 1 valid
1332 1 1 1 valid
1333 0 0 1 valid
1334 0 0 1 valid
1335 0 0 0 valid
1336 1 1 1 valid
1337 0 0 0 valid
1338 0 0 1 valid
1339 1 0 1 valid
1340 0 0 1 valid
1341 0 0 1 valid
1342 0 0 1 valid
1343 0 0 0 valid
1344 1 0 1 valid
1345 0 0 0 valid
1346 0 0 1 valid
1347 0 0 1 valid
1348 0 0 0 valid
1349 0 0 0 valid
1350 1 1 1 valid
1351 0 0 1 valid
1352 0 0 1 valid
1353 1 1 1 valid
1354 0 0 0 valid
1355 0 0 1 valid
1356 0 0 1 valid
1357 0 0 1 valid
1358 0 0 0 valid
1359 0 1 1 valid
1360 0 0 1 valid
1361 1 1 1 valid
1362 1 0 1 valid
1363 0 0 0 valid
1364 0 0 1 valid
1365 1 0 1 valid
1366 0 0 1 valid
1367 0 0 1 valid
1368 0 0 0 valid
1369 1 0 1 valid
1370 0 0 1 valid
1371 0 1 0 valid
1372 0 0 1 valid
1373 1 1 0 valid
1374 0 0 1 valid
1375 0 0 0 valid
1376 0 0 0 valid
1377 0 0 1 valid
1378 1 0 1 valid
1379 1 1 1 valid
1380 0 0 0 valid
1381 0 0 1 valid
1382 0 0 0 valid
1383 0 1 1 valid
1384 0 1 1 valid
1385 1 0 1 valid
1386 0 0 0 valid
1387 0 0 0 valid
1388 0 1 1 valid
1389 0 0 1 valid
1390 0 0 0 valid
1391 0 0 1 valid
1392 0 0 1 valid
1393 0 0 1 valid
1394 0 0 1 valid
1395 0 0 0 valid
1396 0 0 0 valid
1397 1 0 1 valid
1398 1 0 1 valid
1399 0 0 1 valid
1400 1 0 1 valid
1401 0 0 1 valid
1402 0 0 1 valid
1403 1 0 1 valid
1404 0 0 0 valid
1405 0 0 1 valid
1406 1 1 1 valid
1407 0 0 0 valid
1408 0 0 1 valid
1409 0 0 1 valid
1410 0 0 0 valid
1411 0 0 1 valid
1412 0 0 0 valid
1413 1 1 1 valid
1414 0 1 0 valid
1415 0 0 0 valid
1416 1 1 1 valid
1417 0 0 0 valid
1418 0 0 1 valid
1419 0 0 0 valid
1420 0 0 0 valid
1421 0 0 1 valid
1422 1 1 1 valid
1423 0 0 1 valid
1424 1 1 1 valid
1425 0 0 1 valid
1426 1 0 0 valid
1427 0 0 1 valid
1428 0 1 1 valid
1429 0 0 0 valid
1430 0 0 1 valid
1431 0 0 1 valid
1432 0 0 0 valid
1433 0 0 0 valid
1434 0 0 0 valid
1435 1 1 1 valid
1436 0 1 1 valid
1437 0 0 0 valid
1438 0 1 1 valid
1439 0 0 1 valid
1440 1 1 0 valid
1441 0 0 1 valid
1442 0 0 0 valid
1443 0 0 0 valid
1444 0 1 1 valid
1445 0 0 0 valid
1446 0 0 1 valid
1447 1 1 1 valid
1448 0 1 1 valid
1449 0 0 0 valid
1450 1 1 1 valid
1451 0 0 0 valid
1452 1 0 0 valid
1453 0 0 1 valid
1454 0 0 1 valid
1455 1 1 1 valid
1456 0 0 1 valid
1457 0 0 0 valid
1458 1 1 1 valid
1459 0 0 0 valid
1460 0 0 1 valid
1461 0 0 0 valid
1462 1 1 1 valid
1463 1 1 1 valid
1464 1 1 1 valid
1465 0 0 1 valid
1466 1 1 1 valid
1467 1 0 1 valid
1468 0 0 0 valid
1469 0 0 0 valid
1470 1 1 1 valid
1471 0 0 1 valid
1472 0 0 1 valid
1473 0 0 1 valid
1474 0 0 1 valid
1475 0 0 1 valid
1476 0 1 1 valid
1477 0 0 0 valid
1478 0 0 1 valid
1479 0 0 1 valid
1480 0 0 1 valid
1481 1 0 1 valid
1482 0 0 0 valid
1483 0 0 1 valid
1484 0 0 1 valid
1485 0 0 1 valid
1486 0 0 1 valid
1487 1 1 1 valid
1488 0 0 1 valid
1489 1 0 1 valid
1490 1 1 1 valid
1491 0 0 0 valid
1492 0 0 1 valid
1493 0 0 0 valid
1494 1 1 1 valid
1495 0 0 0 valid
1496 1 0 0 valid
1497 0 1 1 valid
1498 0 0 1 valid
1499 1 0 1 valid
1500 0 0 1 valid
1501 0 1 1 valid
1502 0 1 1 valid
1503 0 0 1 valid
1504 0 0 1 valid
1505 1 0 1 valid
1506 0 0 1 valid
1507 1 0 1 valid
1508 0 0 0 valid
1509 1 1 1 valid
1510 1 1 0 valid
1511 0 0 1 valid
1512 0 0 0 valid
1513 0 0 1 valid
1514 0 0 1 valid
1515 0 0 1 valid
1516 0 0 1 valid
1517 0 0 0 valid
1518 0 0 1 valid
1519 0 0 1 valid
1520 0 0 1 valid
1521 0 0 1 valid
1522 0 1 0 valid
1523 0 0 1 valid
1524 1 0 1 valid
1525 0 0 1 valid
1526 1 1 1 valid
1527 0 0 1 valid
1528 0 0 0 valid
1529 0 0 1 valid
1530 0 0 1 valid
1531 1 0 1 valid
1532 1 0 1 valid
1533 0 1 1 valid
1534 0 0 1 valid
1535 1 1 1 valid
1536 0 0 1 valid
1537 0 0 1 valid
1538 0 0 0 valid
1539 0 0 1 valid
1540 0 0 1 valid
1541 0 0 1 valid
1542 1 1 1 valid
1543 0 1 1 valid
1544 0 0 0 valid
1545 0 0 1 valid
1546 0 1 1 valid
1547 1 0 1 valid
1548 1 1 1 valid
1549 1 1 0 valid
1550 1 1 0 valid
1551 0 1 1 valid
1552 0 0 1 valid
1553 0 0 1 valid
1554 1 0 1 valid
1555 0 0 0 valid
1556 0 0 1 valid
1557 0 0 0 valid
1558 0 0 0 valid
1559 0 0 0 valid
1560 1 0 0 valid
1561 0 1 1 valid
1562 0 0 1 valid
1563 0 0 1 valid
1564 0 0 1 valid
1565 0 0 1 valid
1566 0 0 1 valid
1567 0 0 0 valid
1568 1 1 1 valid
1569 0 0 0 valid
1570 1 1 0 valid
1571 1 1 0 valid
1572 0 0 0 valid
1573 0 0 1 valid
1574 0 0 1 valid
1575 0 0 1 valid
1576 0 0 0 valid
1577 0 0 1 valid
1578 0 0 1 valid
1579 0 0 0 valid
1580 0 0 0 valid
1581 0 0 1 valid
1582 1 0 1 valid
1583 0 0 1 valid
1584 1 1 1 valid
1585 1 1 0 valid
1586 1 0 0 valid
1587 0 0 1 valid
1588 0 0 1 valid
1589 0 0 0 valid
1590 0 0 1 valid
1591 0 0 1 valid
1592 0 0 0 valid
1593 0 0 0 valid
1594 1 1 0 valid
1595 0 0 1 valid
1596 0 0 0 valid
1597 0 0 1 valid
1598 0 0 0 valid
1599 0 0 1 valid
1600 0 0 1 valid
1601 0 0 1 valid
1602 0 0 0 valid
1603 1 0 1 valid
1604 0 0 0 valid
1605 0 1 1 valid
1606 0 0 0 valid
1607 0 0 1 valid
1608 1 1 1 valid
1609 0 0 1 valid
1610 0 0 1 valid
1611 0 0 0 valid
1612 1 0 1 valid
1613 0 0 1 valid
1614 0 0 1 valid
1615 1 1 1 valid
1616 0 0 0 valid
1617 0 0 0 valid
1618 0 0 0 valid
1619 1 1 1 valid
1620 0 0 1 valid
1621 1 0 0 valid
1622 0 0 0 valid
1623 0 0 1 valid
1624 1 1 1 valid
1625 1 0 1 valid
1626 0 0 0 valid
1627 0 0 0 valid
1628 0 0 1 valid
1629 0 0 0 valid
1630 0 0 1 valid
1631 0 0 0 valid
1632 0 0 1 valid
1633 0 1 0 valid
1634 0 0 1 valid
1635 0 0 1 valid
1636 1 0 1 valid
1637 0 0 1 valid
1638 0 0 1 valid
1639 0 0 1 valid
1640 0 0 0 valid
1641 0 0 1 valid
1642 0 0 0 valid
1643 0 0 1 valid
1644 1 0 1 valid
1645 1 1 1 valid
1646 0 1 1 valid
1647 0 0 0 valid
1648 0 0 1 valid
1649 0 0 0 valid
1650 0 0 1 valid
1651 0 0 0 valid
1652 0 0 0 valid
1653 1 0 1 valid
1654 0 0 1 valid
1655 1 0 1 valid
1656 1 1 1 valid
1657 0 0 1 valid
1658 0 0 1 valid
1659 0 0 0 valid
1660 0 0 0 valid
1661 0 0 0 valid
1662 1 1 1 valid
1663 0 0 1 valid
1664 0 0 1 valid
1665 0 0 1 valid
1666 0 0 1 valid
1667 0 1 1 valid
1668 0 0 0 valid
1669 0 0 1 valid
1670 1 1 1 valid
1671 0 0 1 valid
1672 1 0 1 valid
1673 0 1 1 valid
1674 1 1 1 valid
1675 1 1 1 valid
1676 0 0 0 valid
1677 0 0 0 valid
1678 0 0 1 valid
1679 0 0 0 valid
1680 0 1 1 valid
1681 1 0 1 valid
1682 0 0 0 valid
1683 0 0 1 valid
1684 1 1 1 valid
1685 0 0 1 valid
1686 0 0 1 valid
1687 0 0 1 valid
1688 0 0 0 valid
1689 1 1 1 valid
1690 0 0 0 valid
1691 0 0 0 valid
1692 0 0 1 valid
1693 0 0 1 valid
1694 0 0 0 valid
1695 0 0 1 valid
1696 1 1 1 valid
1697 0 0 0 valid
1698 0 0 1 valid
1699 1 1 1 valid
1700 0 0 1 valid
1701 1 0 1 valid
1702 0 1 1 valid
1703 0 0 0 valid
1704 0 0 1 valid
1705 1 0 0 valid
1706 0 0 1 valid
1707 0 0 0 valid
1708 1 0 0 valid
1709 0 1 1 valid
1710 0 0 1 valid
1711 0 0 0 valid
1712 1 0 1 valid
1713 0 0 1 valid
1714 0 1 1 valid
1715 0 1 1 valid
1716 0 0 0 valid
1717 1 0 1 valid
1718 0 0 0 valid
1719 1 1 1 valid
1720 0 0 0 valid
1721 0 0 0 valid
1722 0 0 1 valid
1723 1 0 1 valid
1724 0 0 0 valid
1725 0 1 1 valid
1726 0 0 0 valid
1727 1 0 1 valid
1728 0 1 1 valid
1729 0 0 1 valid
1730 0 0 1 valid
1731 0 0 1 valid
1732 0 0 1 valid
1733 0 1 0 valid
1734 0 0 1 valid
1735 1 1 1 valid
1736 1 0 1 valid
1737 1 1 1 valid
1738 0 0 1 valid
1739 0 0 0 valid
1740 0 0 0 valid
1741 0 0 1 valid
1742 0 0 0 valid
1743 0 0 1 valid
1744 1 1 1 valid
1745 0 0 0 valid
1746 0 0 1 valid
1747 0 0 1 valid
1748 0 0 1 valid
1749 0 0 0 valid
1750 0 0 0 valid
1751 0 0 1 valid
1752 0 0 1 valid
1753 1 1 1 valid
1754 1 1 1 valid
1755 0 0 1 valid
1756 0 0 1 valid
1757 0 0 1 valid
1758 1 1 1 valid
1759 0 0 1 valid
1760 0 0 0 valid
1761 1 1 1 valid
1762 0 0 0 valid
1763 0 1 1 valid
1764 0 0 0 valid
1765 1 1 1 valid
1766 1 0 1 valid
1767 0 0 0 valid
1768 0 0 1 valid
1769 0 0 1 valid
1770 1 1 1 valid
1771 0 0 0 valid
1772 1 1 1 valid
1773 1 1 1 valid
1774 0 0 1 valid
1775 1 1 1 valid
1776 0 0 1 valid
1777 0 0 1 valid
1778 1 1 1 valid
1779 1 1 1 valid
1780 0 0 1 valid
1781 0 0 1 valid
1782 0 0 1 valid
1783 1 1 1 valid
1784 0 0 1 valid
1785 0 0 1 valid
1786 1 1 1 valid
1787 0 0 0 valid
1788 0 0 1 valid
1789 0 0 0 valid
1790 0 0 1 valid
1791 1 1 1 valid
1792 0 0 0 valid
1793 0 0 0 valid
1794 0 0 0 valid
1795 0 0 1 valid
1796 0 0 0 valid
1797 0 1 0 valid
1798 0 0 1 valid
1799 0 0 1 valid
1800 0 0 0 valid
1801 0 0 0 valid
1802 0 0 0 valid
1803 0 0 1 valid
1804 0 0 1 valid
1805 0 0 0 valid
1806 0 0 0 valid
1807 0 0 0 valid
1808 0 0 0 valid
1809 0 0 1 valid
1810 0 0 0 valid
1811 0 0 1 valid
1812 0 0 1 valid
1813 1 0 1 valid
1814 0 0 1 valid
1815 0 0 1 valid
1816 0 0 0 valid
1817 0 0 1 valid
1818 0 0 1 valid
1819 0 0 1 valid
1820 0 0 1 valid
1821 0 0 1 valid
1822 0 0 0 valid
1823 0 0 1 valid
1824 0 0 1 valid
1825 0 0 0 valid
1826 0 0 0 valid
1827 0 0 0 valid
1828 1 1 1 valid
1829 1 0 1 valid
1830 1 0 1 valid
1831 0 0 1 valid
1832 0 0 1 valid
1833 0 0 0 valid
1834 0 0 0 valid
1835 0 0 1 valid
1836 0 0 1 valid
1837 0 0 0 valid
1838 0 0 0 valid
1839 0 1 1 valid
1840 0 0 0 valid
1841 0 0 1 valid
1842 0 0 1 valid
1843 0 0 0 valid
1844 0 0 0 valid
1845 0 0 0 valid
1846 0 0 1 valid
1847 1 1 1 valid
1848 0 0 1 valid
1849 0 0 0 valid
1850 0 0 1 valid
1851 1 1 1 valid
1852 0 0 1 valid
1853 1 1 1 valid
1854 1 0 1 valid
1855 0 0 1 valid
1856 1 0 1 valid
1857 0 1 1 valid
1858 1 0 1 valid
1859 1 1 1 valid
1860 0 0 1 valid
1861 0 0 1 valid
1862 0 0 1 valid
1863 0 0 0 valid
1864 0 0 1 valid
1865 0 0 0 valid
1866 0 0 0 valid
1867 1 1 1 valid
1868 0 0 0 valid
1869 0 0 1 valid
1870 0 0 1 valid
1871 1 0 0 valid
1872 0 0 0 valid
1873 1 0 1 valid
1874 0 0 1 valid
1875 1 0 1 valid
1876 0 1 1 valid
1877 1 1 1 valid
1878 0 0 1 valid
1879 0 0 1 valid
1880 0 0 0 valid
1881 0 0 0 valid
1882 1 0 1 valid
1883 0 0 0 valid
1884 0 0 0 valid
1885 1 0 1 valid
1886 1 1 1 valid
1887 0 0 1 valid
1888 0 0 1 valid
1889 0 0 0 valid
1890 0 0 0 valid
1891 0 0 0 valid
1892 1 0 0 valid
1893 0 0 1 valid
1894 0 0 1 valid
1895 0 0 0 valid
1896 0 0 0 valid
1897 0 0 1 valid
1898 0 0 1 valid
1899 0 0 1 valid
1900 0 0 1 valid
1901 0 0 1 valid
1902 0 0 1 valid
1903 0 0 1 valid
1904 1 1 1 valid
1905 0 0 0 valid
1906 0 0 0 valid
1907 0 0 1 valid
1908 1 1 1 valid
1909 0 0 1 valid
1910 1 1 0 valid
1911 0 0 0 valid
1912 0 0 1 valid
1913 0 0 1 valid
1914 0 0 1 valid
1915 0 0 0 valid
1916 0 0 0 valid
1917 0 0 1 valid
1918 0 0 0 valid
1919 1 0 1 valid
1920 0 0 1 valid
1921 0 0 0 valid
1922 0 1 1 valid
1923 1 0 1 valid
1924 1 1 1 valid
1925 0 0 0 valid
1926 1 1 1 valid
1927 0 0 1 valid
1928 0 0 1 valid
1929 0 0 1 valid
1930 0 0 1 valid
1931 0 0 0 valid
1932 0 0 1 valid
1933 0 0 1 valid
1934 0 0 1 valid
1935 0 1 1 valid
1936 1 0 1 valid
1937 1 1 1 valid
1938 0 0 1 valid
1939 0 0 0 valid
1940 0 0 1 valid
1941 0 0 1 valid
1942 1 1 1 valid
1943 0 0 0 valid
1944 0 0 1 valid
1945 1 0 1 valid
1946 0 0 0 valid
1947 0 0 0 valid
1948 1 1 1 valid
1949 0 0 1 valid
1950 0 0 1 valid
1951 0 1 1 valid
1952 0 1 1 valid
1953 0 0 1 valid
1954 0 0 1 valid
1955 0 0 1 valid
1956 0 0 0 valid
1957 0 0 0 valid
1958 0 1 1 valid
1959 0 0 1 valid
1960 1 1 1 valid
1961 0 0 0 valid
1962 0 0 1 valid
1963 1 0 1 valid
1964 0 0 0 valid
1965 0 0 1 valid
1966 1 1 1 valid
1967 1 1 1 valid
1968 0 0 0 valid
1969 1 0 0 valid
1970 0 0 0 valid
1971 0 0 0 valid
1972 0 0 1 valid
1973 1 0 1 valid
1974 0 1 0 valid
1975 0 0 1 valid
1976 0 0 1 valid
1977 0 0 1 valid
1978 1 0 1 valid
1979 1 0 0 valid
1980 0 0 0 valid
1981 0 0 0 valid
1982 1 0 1 valid
1983 0 0 1 valid
1984 0 0 1 valid
1985 0 0 0 valid
1986 0 0 1 valid
1987 0 0 0 valid
1988 0 1 1 valid
1989 0 0 0 valid
1990 0 0 0 valid
1991 1 1 1 valid
1992 1 1 0 valid
1993 0 0 1 valid
1994 1 1 1 valid
1995 1 0 1 valid
1996 1 0 1 valid
1997 0 0 0 valid
1998 0 0 0 valid
1999 0 0 1 valid
2000 0 0 0 valid
2001 0 0 0 valid
2002 1 0 0 valid
2003 0 0 1 valid
2004 0 0 1 valid
2005 0 0 0 valid
2006 0 0 1 valid
2007 0 0 0 valid
2008 1 1 1 valid
2009 0 0 1 valid
2010 0 0 0 valid
2011 0 1 1 valid
2012 0 1 1 valid
2013 0 0 1 valid
2014 1 0 1 valid
2015 0 0 1 valid
2016 0 0 1 valid
2017 0 0 1 valid
2018 0 0 1 valid
2019 0 1 1 valid
2020 1 1 1 valid
2021 1 1 1 valid
2022 0 0 1 valid
2023 0 0 0 valid
2024 0 0 1 valid
2025 0 0 0 valid
2026 0 0 0 valid
2027 1 0 1 valid
2028 1 1 1 valid
2029 0 0 0 valid
2030 0 0 1 valid
2031 0 0 0 valid
2032 0 1 1 valid
2033 0 0 1 valid
2034 0 0 1 valid
2035 0 0 1 valid
2036 0 0 1 valid
2037 1 1 1 valid
2038 0 0 0 valid
2039 0 0 0 valid
2040 0 0 1 valid
2041 0 0 1 valid
2042 0 0 1 valid
2043 0 0 1 valid
2044 0 0 1 valid
2045 0 0 0 valid
2046 0 0 1 valid
2047 1 0 0 valid
2048 1 1 1 valid
2049 0 0 1 valid
2050 0 0 1 valid
2051 1 0 0 valid
2052 0 1 1 valid
2053 1 1 1 valid
2054 0 0 1 valid
2055 0 0 0 valid
2056 0 0 1 valid
2057 0 0 1 valid
2058 1 1 1 valid
2059 0 0 1 valid
2060 0 0 0 valid
2061 0 0 1 valid
2062 0 0 1 valid
2063 0 0 0 valid
2064 1 0 0 valid
2065 0 0 1 valid
2066 0 0 1 valid
2067 0 0 1 valid
2068 0 0 1 valid
2069 0 0 1 valid
2070 1 1 1 valid
2071 0 0 0 valid
2072 0 0 0 valid
2073 0 0 0 valid
2074 0 1 1 valid
2075 0 1 1 valid
2076 0 0 0 valid
2077 0 0 0 valid
2078 1 0 1 valid
2079 0 1 1 valid
2080 0 0 0 valid
2081 0 0 1 valid
2082 0 0 1 valid
2083 1 0 1 valid
2084 0 1 1 valid
2085 0 0 0 valid
2086 0 0 1 valid
2087 0 0 0 valid
2088 0 0 1 valid
2089 0 0 1 valid
2090 0 0 1 valid
2091 0 0 1 valid
2092 1 1 0 valid
2093 1 1 1 valid
2094 0 0 0 valid
2095 0 0 0 valid
2096 0 0 1 valid
2097 0 0 1 valid
2098 1 1 1 valid
2099 0 0 0 valid
2100 0 0 0 valid
2101 0 0 1 valid
2102 0 0 1 valid
2103 0 0 0 valid
2104 1 0 1 valid
2105 0 0 1 valid
2106 0 0 1 valid
2107 1 0 1 valid
2108 0 0 1 valid
2109 0 0 0 valid
2110 0 0 1 valid
2111 0 0 1 valid
2112 0 0 0 valid
2113 0 1 1 valid
2114 0 0 0 valid
2115 0 0 1 valid
2116 1 0 1 valid
2117 1 1 0 valid
2118 0 0 1 valid
2119 0 0 1 valid
2120 1 1 1 valid
2121 1 0 0 valid
2122 0 0 1 valid
2123 0 0 1 valid
2124 0 0 0 valid
2125 1 0 1 valid
2126 0 1 1 valid
2127 0 0 0 valid
2128 0 0 0 valid
2129 0 0 0 valid
2130 1 1 1 valid
2131 0 0 0 valid
2132 0 0 1 valid
2133 0 0 1 valid
2134 0 0 1 valid
2135 1 0 1 valid
2136 0 0 0 valid
2137 0 0 1 valid
2138 0 1 1 valid
2139 1 1 1 valid
2140 0 0 1 valid
2141 0 0 1 valid
2142 0 1 1 valid
2143 0 0 0 valid
2144 0 0 1 valid
2145 0 0 0 valid
2146 0 0 1 valid
2147 0 0 1 valid
2148 1 1 0 valid
2149 0 0 1 valid
2150 0 0 1 valid
2151 0 0 1 valid
2152 0 0 0 valid
2153 1 1 1 valid
2154 0 0 0 valid
2155 0 0 1 valid
2156 0 0 1 valid
2157 0 1 1 valid
2158 1 1 1 valid
2159 0 0 1 valid
2160 0 0 1 valid
2161 0 1 1 valid
2162 1 1 1 valid
2163 1 1 1 valid
2164 0 0 1 valid
2165 0 0 1 valid
2166 1 1 0 valid
2167 0 0 0 valid
2168 1 0 1 valid
2169 1 1 1 valid
2170 1 0 0 valid
2171 0 0 1 valid
2172 1 0 0 valid
2173 1 0 1 valid
2174 0 0 1 valid
2175 0 1 1 valid
2176 0 0 1 valid
2177 0 0 0 valid
2178 0 0 1 valid
2179 0 1 1 valid
2180 0 0 1 valid
2181 0 0 0 valid
2182 0 0 0 valid
2183 0 0 1 valid
2184 0 0 1 valid
2185 0 0 0 valid
2186 0 0 0 valid
2187 0 0 0 valid
2188 0 0 0 valid
2189 0 0 0 valid
2190 0 0 0 valid
2191 0 0 0 valid
2192 0 0 0 valid
2193 0 0 0 valid
2194 1 1 1 valid
2195 0 0 1 valid
2196 0 0 0 valid
2197 0 0 1 valid
2198 1 1 1 valid
2199 0 0 0 valid
2200 0 0 0 valid
2201 0 0 0 valid
2202 0 0 0 valid
2203 0 0 1 valid
2204 0 0 1 valid
2205 0 0 1 valid
2206 0 0 0 valid
2207 0 0 1 valid
2208 0 0 1 valid
2209 1 1 1 valid
2210 1 1 1 valid
2211 1 1 1 valid
2212 0 0 0 valid
2213 0 0 0 valid
2214 0 0 1 valid
2215 0 0 0 valid
2216 1 0 1 valid
2217 0 1 1 valid
2218 0 0 1 valid
2219 0 0 0 valid
2220 1 0 1 valid
2221 1 1 1 valid
2222 0 0 1 valid
2223 0 0 1 valid
2224 0 1 1 valid
2225 1 1 1 valid
2226 1 0 1 valid
2227 0 0 1 valid
2228 1 1 1 valid
2229 0 0 1 valid
2230 0 0 1 valid
2231 0 0 0 valid
2232 0 0 1 valid
2233 0 0 0 valid
2234 0 1 1 valid
2235 0 0 1 valid
2236 0 1 1 valid
2237 0 0 1 valid
2238 0 0 0 valid
2239 0 0 0 valid
2240 0 1 1 valid
2241 0 0 0 valid
2242 0 0 0 valid
2243 1 0 1 valid
2244 0 0 1 valid
2245 0 0 0 valid
2246 0 0 0 valid
2247 0 0 1 valid
2248 0 0 1 valid
2249 0 0 0 valid
2250 0 0 0 valid
2251 0 0 1 valid
2252 0 0 1 valid
2253 0 0 1 valid
2254 0 0 1 valid
2255 0 0 1 valid
2256 1 1 1 valid
2257 0 0 1 valid
2258 0 0 1 valid
2259 0 0 1 valid
2260 0 0 1 valid
2261 1 1 1 valid
2262 0 0 0 valid
2263 1 0 1 valid
2264 0 0 1 valid
2265 0 0 1 valid
2266 1 0 1 valid
2267 0 0 1 valid
2268 0 1 0 valid
2269 1 0 1 valid
2270 1 1 1 valid
2271 0 0 0 valid
2272 0 0 1 valid
2273 0 0 0 valid
2274 0 0 1 valid
2275 0 1 1 valid
2276 0 1 0 valid
2277 0 0 0 valid
2278 1 0 1 valid
2279 0 0 1 valid
2280 0 0 0 valid
2281 0 0 1 valid
2282 0 0 1 valid
2283 1 0 1 valid
2284 0 0 1 valid
2285 0 0 1 valid
2286 0 0 0 valid
2287 1 1 1 valid
2288 0 0 0 valid
2289 0 0 0 valid
2290 0 0 1 valid
2291 0 0 1 valid
2292 1 1 1 valid
2293 0 0 0 valid
2294 0 0 0 valid
2295 0 1 1 valid
2296 0 0 0 valid
2297 0 0 0 valid
2298 0 0 1 valid
2299 0 0 1 valid
2300 0 0 0 valid
2301 0 0 0 valid
2302 1 1 0 valid
2303 1 0 1 valid
2304 0 0 1 valid
2305 1 0 1 valid
2306 0 0 0 valid
2307 0 0 0 valid
2308 0 0 0 valid
2309 0 0 0 valid
2310 1 1 1 valid
2311 0 0 0 valid
2312 0 1 1 valid
2313 0 0 0 valid
2314 1 1 1 valid
2315 0 0 1 valid
2316 0 0 1 valid
2317 0 0 1 valid
2318 0 0 0 valid
2319 0 0 1 valid
2320 0 0 0 valid
2321 1 1 1 valid
2322 0 0 0 valid
2323 0 0 1 valid
2324 0 0 0 valid
2325 1 0 1 valid
2326 0 0 0 valid
2327 0 0 0 valid
2328 0 0 1 valid
2329 1 1 1 valid
2330 0 0 1 valid
2331 0 0 0 valid
2332 0 0 1 valid
2333 0 0 1 valid
2334 1 1 1 valid
2335 0 0 0 valid
2336 0 0 0 valid
2337 0 0 0 valid
2338 0 0 0 valid
2339 0 0 1 valid
2340 0 0 1 valid
2341 0 0 0 valid
2342 0 1 1 valid
2343 1 1 1 valid
2344 0 0 0 valid
2345 0 0 1 valid
2346 0 0 0 valid
2347 0 0 1 valid
2348 0 0 0 valid
2349 0 0 0 valid
2350 1 0 1 valid
2351 0 0 1 valid
2352 0 0 1 valid
2353 0 0 0 valid
2354 0 0 1 valid
2355 0 0 0 valid
2356 0 0 1 valid
2357 0 0 0 valid
2358 1 1 1 valid
2359 0 0 1 valid
2360 0 0 1 valid
2361 0 0 1 valid
2362 1 0 1 valid
2363 0 0 1 valid
2364 0 0 1 valid
2365 0 1 1 valid
2366 1 0 1 valid
2367 0 0 1 valid
2368 0 0 1 valid
2369 1 1 1 valid
2370 0 0 0 valid
2371 0 0 0 valid
2372 0 0 0 valid
2373 0 0 0 valid
2374 1 1 1 valid
2375 1 0 0 valid
2376 0 1 0 valid
2377 0 0 0 valid
2378 1 1 1 valid
2379 1 1 1 valid
2380 1 1 1 valid
2381 1 1 1 valid
2382 0 0 0 valid
2383 0 0 1 valid
2384 0 0 1 valid
2385 0 0 1 valid
2386 0 0 1 valid
2387 0 1 1 valid
2388 0 0 1 valid
2389 0 0 1 valid
2390 0 0 1 valid
2391 0 0 0 valid
2392 0 0 1 valid
2393 0 0 1 valid
2394 0 0 0 valid
2395 1 1 0 valid
2396 0 0 1 valid
2397 0 0 0 valid
2398 0 0 0 valid
2399 0 0 1 valid
2400 1 0 1 valid
2401 1 1 1 valid
2402 0 0 1 valid
2403 1 1 0 valid
2404 0 0 1 valid
2405 1 1 0 valid
2406 1 0 1 valid
2407 0 1 1 valid
2408 0 0 0 valid
